"F_TOTAL"	"F_CITMLB"	"F_OTHER"	"F_JUICE"	"V_TOTAL"	"V_DRKGR"	"V_REDOR_TOTAL"	"V_REDOR_TOMATO"	"V_REDOR_OTHER"	"V_STARCHY_TOTAL"	"V_STARCHY_POTATO"	"V_STARCHY_OTHER"	"V_OTHER"	"V_LEGUMES"	"G_TOTAL"	"G_WHOLE"	"G_REFINED"	"PF_TOTAL"	"PF_MPS_TOTAL"	"PF_MEAT"	"PF_CUREDMEAT"	"PF_POULT"	"PF_SEAFD_HI"	"PF_SEAFD_LOW"	"PF_EGGS"	"PF_SOY"	"PF_NUTSDS"	"PF_LEGUMES"	"D_TOTAL"	"D_MILK"	"D_YOGURT"	"D_CHEESE"	"OILS"	"SOLID_FATS"	"ADD_SUGARS"	"A_DRINKS"
1	0.549741496217364	0.935625214649494	0.721801838368915	-0.0663322005236769	0.584963555812697	-0.241169076740444	-0.241939805848221	0.0484001122179952	-0.330006252824037	-0.293022346016057	-0.343097785767028	-0.0449536337001876	0.405924693189619	0.065509248694336	0.703127326690364	-0.10371825985454	-0.543323264645025	-0.631894016967772	-0.37881499654435	-0.274942256940109	-0.357253410661723	-0.35831245035642	-0.36217066246904	-0.372187130779995	-0.441441235846488	0.713410067157083	0.394163253196218	0.0697777795625459	-0.13049162709199	0.793626532077157	-0.0327826783996776	0.0704916108417734	-0.164790409797949	0.0665632686951749	-0.253227497905605
0.549741496217364	1	0.275077355630264	0.0830384940936221	0.08566163862965	0.550559990877376	-0.16775829119037	-0.272004878893557	0.348464636557157	-0.216000948243386	-0.209798770787715	-0.0518569405864691	0.0960031609768183	0.522033875695783	-0.096294213272151	0.771047395065016	-0.275157584090843	-0.487591183940509	-0.49045471231062	-0.256724594901626	-0.338084463167149	-0.27400384823538	-0.240825862623058	-0.304019544993852	-0.258294907582603	-0.260686235636301	0.227593292479684	0.521357383408865	-0.0564250628639637	-0.143988340154155	0.604010581868111	-0.0829807159449626	0.00182908994591524	-0.250717730508638	0.0831675682373852	-0.272334924474625
0.935625214649494	0.275077355630264	1	0.663009628314004	-0.104001471222583	0.516829909435412	-0.178189634301699	-0.156040881582894	-0.0331968711432317	-0.285516066263411	-0.236781440713087	-0.457388781080139	-0.130797057024532	0.299778233348902	0.183151755718611	0.571010934502939	0.0405347367227181	-0.459452217963563	-0.535453209517401	-0.316481403685709	-0.17791813461176	-0.316092115471678	-0.330296351042612	-0.299647120857028	-0.327833357535615	-0.429228241206311	0.649522532085874	0.285340871905883	0.111546189556356	-0.091053498049086	0.71729438160286	0.0168645988212063	0.0932510795380456	-0.0502845059305114	0.141005300825009	-0.137351136266222
0.721801838368915	0.0830384940936221	0.663009628314004	1	-0.102622008521059	0.183887320858771	-0.257986837061639	-0.175982092931104	-0.199640203922221	-0.254736796058665	-0.247856317368495	-0.0569939369754966	0.0466771080201619	0.0952774770014105	-0.108761724085108	0.207822359022642	-0.153665939541563	-0.262477066064688	-0.410648918549374	-0.311724165094711	-0.157291220598259	-0.199162244015163	-0.2104950312779	-0.223343000566438	-0.250095333948616	-0.247473100040031	0.798612552505103	0.0882647920997481	0.0542185044812263	-0.0793463821111324	0.40649113846431	-0.0656384047007997	0.02624107779237	-0.184989327238311	-0.239742739534855	-0.274873113878821
-0.0663322005236769	0.08566163862965	-0.104001471222583	-0.102622008521059	1	0.389932151258741	0.654370902014733	0.593483030652171	0.0598380936919598	0.578204772634047	0.555358204662704	0.198710891292114	0.687636186858188	0.376800488403997	-0.438848036680726	0.236751925887091	-0.477431876826288	-0.141772506084467	-0.252638407939454	-0.528059340402096	0.0457082957194621	-0.067829895943917	0.0416265561584708	-0.0952147150506493	0.00537303548286453	0.324327278436643	0.164295396188706	0.374866586506242	-0.337113300861117	-0.0689579514394985	0.0340722382310545	-0.425894000783269	0.708397751845014	-0.443244304457453	-0.383834639735781	-0.447210364476621
0.584963555812697	0.550559990877376	0.516829909435412	0.183887320858771	0.389932151258741	1	-0.161108997407508	-0.236007380670012	0.258112694324564	-0.219759171311491	-0.203904482123069	-0.144315133049167	0.355678514122893	0.375532993380011	-0.501303533285657	0.694307151114863	-0.645816487635618	-0.222252575701746	-0.341856099228599	-0.414312130635116	-0.198600320288162	-0.217020083498584	0.0327669632285909	-0.21117881173769	0.0360504948266034	-0.305870379054439	0.488528647147863	0.36670814867429	-0.00881790212637562	0.137467675734312	0.578804217565116	-0.381928628630663	0.175423468553697	-0.401901167085415	-0.27996397137198	-0.666637794365079
-0.241169076740444	-0.16775829119037	-0.178189634301699	-0.257986837061639	0.654370902014733	-0.161108997407508	1	0.944199328565177	-0.0216147401079633	0.885475382397299	0.883878319527055	-0.0159875602033056	0.0324704093758407	0.386408065504947	0.196497154913695	0.0492374905471887	0.176986612361813	-0.407760627388458	-0.383552066844076	-0.243248678971168	-0.173918024176107	-0.216071040061428	-0.391458022415843	-0.0335242187455512	-0.292800299983362	0.42133860231734	-0.186774628750943	0.387095398087771	-0.279910129198906	-0.226997928993475	-0.29628578384806	-0.0601550491636948	0.56874752818141	-0.115638553166102	0.0462851334732985	0.0682534865405779
-0.241939805848221	-0.272004878893557	-0.156040881582894	-0.175982092931104	0.593483030652171	-0.236007380670012	0.944199328565177	1	-0.349706273929623	0.935873449500934	0.950182083628887	-0.170343786897638	-0.0469830916607091	0.254602475298934	0.19926309447576	-0.109650512666429	0.217292166720892	-0.405401409666902	-0.349653468076347	-0.0966402789029897	-0.0262267699342523	-0.0999889861898	-0.37354181751828	-0.213641129476737	-0.388009418143249	0.29327307632487	-0.142800439597382	0.254455550622706	-0.114308945102083	-0.114799172672183	-0.283061821523105	0.0719433911886668	0.574897205105986	0.0335231265652171	0.0964569930661084	0.147374778885905
0.0484001122179952	0.348464636557157	-0.0331968711432317	-0.199640203922221	0.0598380936919598	0.258112694324564	-0.0216147401079633	-0.349706273929623	1	-0.322091854673817	-0.370066150669624	0.47157823848638	0.234967489669548	0.326276014131416	-0.0459244160681675	0.472876476801899	-0.156143889890626	0.0707168177298505	-0.0296397367124247	-0.398549578382018	-0.415077821238999	-0.311082144272785	0.0203823345371564	0.553120178357869	0.344914445266516	0.308252265353752	-0.0978050142258409	0.328677001742809	-0.449197338093664	-0.297208069304045	0.0164480545736982	-0.389475708551354	-0.127291024262679	-0.430671821315516	-0.161128988036413	-0.253196294021926
-0.330006252824037	-0.216000948243386	-0.285516066263411	-0.254736796058665	0.578204772634047	-0.219759171311491	0.885475382397299	0.935873449500934	-0.322091854673817	1	0.994552804734606	0.0168953904731471	-0.109819536435061	0.0992718402122291	0.131038933114378	-0.0575874417520562	0.139454358482873	-0.363578194198348	-0.342454417079689	-0.0462149460607047	-0.0254097312394041	-0.123767694485144	-0.404696649697015	-0.201511747705927	-0.266755185485139	0.283765284466253	-0.109381944232953	0.100028036246968	-0.0570947593729162	-0.114525023703738	-0.318618529495421	0.152764061360136	0.485112037960011	0.0967535995357346	0.0905171867046181	0.120098137719016
-0.293022346016057	-0.209798770787715	-0.236781440713087	-0.247856317368495	0.555358204662704	-0.203904482123069	0.883878319527055	0.950182083628887	-0.370066150669624	0.994552804734606	1	-0.0874157247942987	-0.149570629242987	0.122464445831198	0.170475438928532	-0.0590102761417036	0.177653896498386	-0.412590259891615	-0.369996466630752	-0.0153782752868054	-0.025987901484998	-0.134610977822084	-0.415174889646522	-0.269535654947183	-0.332173427034614	0.223523446932215	-0.109779590730633	0.12298135792025	-0.0233013251234786	-0.0944069358283431	-0.298692342781577	0.18194766408618	0.498361057629947	0.12692937187969	0.14021573113479	0.143782927362648
-0.343097785767028	-0.0518569405864691	-0.457388781080139	-0.0569939369754966	0.198710891292114	-0.144315133049167	-0.0159875602033056	-0.170343786897638	0.47157823848638	0.0168953904731471	-0.0874157247942987	1	0.385192516116128	-0.225983411599533	-0.382925104358917	0.0156845315455996	-0.371357113584752	0.482999784816416	0.276303236152794	-0.294164694440552	0.00644445746179156	0.108389454536194	0.114820454856204	0.65963950039132	0.636951604654698	0.567832839956527	0.00768175606583125	-0.223714832853371	-0.32214257759481	-0.188932205707704	-0.179875382037061	-0.285342944414156	-0.144242176844244	-0.292879932905061	-0.479930314288685	-0.231440998007657
-0.0449536337001876	0.0960031609768183	-0.130797057024532	0.0466771080201619	0.687636186858188	0.355678514122893	0.0324704093758407	-0.0469830916607091	0.234967489669548	-0.109819536435061	-0.149570629242987	0.385192516116128	1	0.185946629268169	-0.6301184879336	0.0538562063711506	-0.617728827113307	0.336774530310783	0.193400374548524	-0.506625380639975	0.261536031971474	0.184726292038276	0.528410355357481	0.131893894240517	0.318662299793925	0.286143620121938	0.174310251009978	0.186471526905944	-0.384297576492747	-0.00156497007442038	0.131086122895023	-0.59067283086853	0.437179095852454	-0.541648065943405	-0.564835575171022	-0.50153978439446
0.405924693189619	0.522033875695783	0.299778233348902	0.0952774770014105	0.376800488403997	0.375532993380011	0.386408065504947	0.254602475298934	0.326276014131416	0.0992718402122291	0.122464445831198	-0.225983411599533	0.185946629268169	1	-0.0353236138485169	0.605636094865048	-0.17742487213497	-0.63747910705829	-0.617713185835784	-0.506648585323681	-0.529207727641102	-0.373937842665209	-0.369851108939358	-0.107312812867136	-0.510130550392244	0.194106112868037	0.0735900508805123	0.999764376687882	-0.524017171733817	-0.456168728903682	0.305675515271788	-0.469707965422291	0.206017618946976	-0.607494728364241	-0.163884035967585	-0.450107147563547
0.065509248694336	-0.096294213272151	0.183151755718611	-0.108761724085108	-0.438848036680726	-0.501303533285657	0.196497154913695	0.19926309447576	-0.0459244160681675	0.131038933114378	0.170475438928532	-0.382925104358917	-0.6301184879336	-0.0353236138485169	1	-0.0485440801995291	0.971587630899704	-0.338717862054802	-0.186935303085575	0.285373800062611	-0.000740337586702634	-0.290541077982316	-0.373116141416432	-0.136381238966402	-0.31576426190823	-0.200342197594731	-0.254366241328166	-0.0334707321901249	0.244581049941587	-0.166873661795118	-0.111403488719431	0.69283858016484	0.119101528944807	0.639698685218094	0.857796102315124	0.807186347382893
0.703127326690364	0.771047395065016	0.571010934502939	0.207822359022642	0.236751925887091	0.694307151114863	0.0492374905471887	-0.109650512666429	0.472876476801899	-0.0575874417520562	-0.0590102761417036	0.0156845315455996	0.0538562063711506	0.605636094865048	-0.0485440801995291	1	-0.283565903906628	-0.559439346231611	-0.669854695621367	-0.480632790984452	-0.507010660401874	-0.490475319760959	-0.428631321780011	-0.137517650533386	-0.226951291877849	-0.0883315927413507	0.462794072444503	0.596564959049438	-0.280338295949334	-0.404755513364132	0.682648222977315	-0.252239933293444	0.07041062725115	-0.40147581446798	-0.000123638902704041	-0.410303241826479
