"F_TOTAL"	"F_CITMLB"	"F_OTHER"	"F_JUICE"	"V_TOTAL"	"V_DRKGR"	"V_REDOR_TOTAL"	"V_REDOR_TOMATO"	"V_REDOR_OTHER"	"V_STARCHY_TOTAL"	"V_STARCHY_POTATO"	"V_STARCHY_OTHER"	"V_OTHER"	"V_LEGUMES"	"G_TOTAL"	"G_WHOLE"	"G_REFINED"	"PF_TOTAL"	"PF_MPS_TOTAL"	"PF_MEAT"	"PF_CUREDMEAT"	"PF_POULT"	"PF_SEAFD_HI"	"PF_SEAFD_LOW"	"PF_EGGS"	"PF_SOY"	"PF_NUTSDS"	"PF_LEGUMES"	"D_TOTAL"	"D_MILK"	"D_YOGURT"	"D_CHEESE"	"OILS"	"SOLID_FATS"	"ADD_SUGARS"	"A_DRINKS"
1	0.465019876682929	0.886377201490238	0.548340594307333	0.0209027842464571	0.452303982266597	-0.16498826656797	-0.151100481743011	-0.0411153094868864	-0.1201329887588	-0.119374309311762	0.00280957648266199	-0.0100297258305488	0.355366057985902	0.0306159305473452	0.515222073672171	-0.0909124599281078	-0.394409243351004	-0.470652824335988	-0.222788594469193	-0.218982535235943	-0.21117685065386	-0.235836487659451	-0.182972821232278	-0.256138331777192	-0.141764254720763	0.486903118803699	0.346547350799243	-0.0310245724581173	-0.0554762712183751	0.259091123152047	-0.125328971258551	-0.0324867232736106	-0.140537739808221	0.0696149906166716	-0.158260057743419
0.465019876682929	1	0.0860372305151743	0.0608198028770912	-0.057618012665881	0.243299732858854	-0.103912682758572	-0.21344549226324	0.283217318424803	-0.163212244473874	-0.166184724002746	0.0331562133185272	-0.00774904953760703	0.379218817130512	-0.0360684550223223	0.601611440112273	-0.175493523415836	-0.400079462395478	-0.432605175529738	-0.17190379471633	-0.141974296049283	-0.212862483840881	-0.24808985106645	-0.17985733206733	-0.237139710035854	-0.034197038783872	0.249310889648149	0.380846536908646	-0.108866611676756	-0.105150351256068	0.332116102904564	-0.129313528144459	-0.20108814029964	-0.231350343005998	0.00917779933544938	-0.193208601168336
0.886377201490238	0.0860372305151743	1	0.340570975533398	0.0867659299949823	0.423840328757365	-0.124675776257999	-0.0547171184152381	-0.186473302164094	-0.0370533681661334	-0.0168619437995373	-0.145399079182104	0.00625393126105751	0.250309022799216	0.0973661863715098	0.304107935954253	0.0228957656235053	-0.242275864159521	-0.303489420571455	-0.141448363684787	-0.155310814631333	-0.143258877841176	-0.142916662707217	-0.120858264735449	-0.182387907855961	-0.109682887890818	0.385280299093526	0.239323534567385	-1.17452064356031e-05	0.0521428576940937	0.0536345194878191	-0.121421180605541	0.0601407035540376	-0.0219923225117056	0.126438343734527	-0.0527060983349133
0.548340594307333	0.0608198028770912	0.340570975533398	1	-0.0876037136317764	0.134371582411457	-0.113238702111018	-0.10388830265173	-0.0277451785053964	-0.110538085272898	-0.161493436499434	0.381147313491877	-0.0446268808134613	0.0717454854760813	-0.112626615018493	0.198366387168652	-0.155119364415464	-0.211968161606859	-0.276334338827801	-0.184688561268299	-0.173696551510396	-0.0764806631895158	-0.119553264078281	-0.0822845422500627	-0.0983480927796929	-0.16956680118117	0.367156703803308	0.0677497607371692	0.0403796316815244	-0.207320496168989	0.342771428512086	0.0636873501024166	-0.00496214799494095	-0.132355802576464	-0.114611097291616	-0.165929927034118
0.0209027842464571	-0.057618012665881	0.0867659299949823	-0.0876037136317764	1	0.352836857864739	0.391965851845307	0.373955894968388	0.0585204226817378	0.532905257311718	0.525398360111305	0.0178888574211811	0.61341946347616	0.222887456358577	-0.408209622444129	0.0727242547898123	-0.411115325935992	0.0324948125811663	-0.0681716031825395	-0.209154292870882	0.0254738282451895	0.0414411330193813	0.126793632685854	-0.11934610737651	0.0768069530307738	0.260373509441032	0.124214658459419	0.222226699793609	-0.254842013585037	0.0772437504733953	-0.100785857878274	-0.339998353485797	0.452380049018472	-0.299261757249023	-0.32145128313104	-0.332451218180649
0.452303982266597	0.243299732858854	0.423840328757365	0.134371582411457	0.352836857864739	1	-0.19729661614999	-0.269780081518131	0.183663724037554	-0.000787456531340231	0.00132762725883487	-0.0154463443915087	0.109370884952994	0.141734741065791	-0.455998299862433	0.32101910089226	-0.515310595276295	-0.165379178076076	-0.294055180195559	-0.202746851949266	-0.0510380582130319	-0.162934454835376	-0.116698863667024	-0.108790079384289	0.151700172296875	-0.0302914400233862	0.292645089268647	0.13552993007078	0.0493933534884102	0.227772293056359	0.152118698178892	-0.291314088687888	0.115155736476656	-0.364956980939221	-0.176105239136741	-0.486359528520219
-0.16498826656797	-0.103912682758572	-0.124675776257999	-0.113238702111018	0.391965851845307	-0.19729661614999	1	0.927663616696083	0.218263936636178	0.339929985013732	0.331867952557148	0.0354022667395589	0.0106019348073021	0.307903707063694	0.223582313094475	0.130407094347368	0.185367899999476	-0.341841791011258	-0.320218296541231	-0.0151550497017066	-0.144621204465032	-0.14687645209064	-0.266056632275136	-0.133223472431146	-0.112417000007017	0.102247586855372	-0.120818520543751	0.311093036611735	-0.0744155204955024	-0.1182593938144	0.0138470497858295	0.0820705130801918	0.316503662514992	-0.00838360538742788	0.0193750738566791	0.0944626567300032
-0.151100481743011	-0.21344549226324	-0.0547171184152381	-0.10388830265173	0.373955894968388	-0.269780081518131	0.927663616696083	1	-0.161938265052152	0.401709064000765	0.40584120843413	-0.058271708201462	-0.0143404020307953	0.24174773489557	0.249631563742564	-0.00677859633873224	0.242594671024906	-0.305165990386559	-0.250342544719929	0.064203415738486	-0.071296507018337	-0.0968063761485014	-0.235948612083892	-0.180541217054711	-0.185065725033936	0.0344644861780915	-0.120414364632302	0.242440061009769	0.0291615997122932	-0.0542249644770811	-0.0828803826823073	0.179526467556941	0.33274155470181	0.126987229051394	0.0734346128492916	0.190775107862393
-0.0411153094868864	0.283217318424803	-0.186473302164094	-0.0277451785053964	0.0585204226817378	0.183663724037554	0.218263936636178	-0.161938265052152	1	-0.151521126991282	-0.18362502184289	0.245842493241797	0.0654942171427823	0.181889201204143	-0.061544247796516	0.362332245024949	-0.144140353055552	-0.105837227461953	-0.191970320701957	-0.207838649835626	-0.195852926083487	-0.135145075404971	-0.0864585396535465	0.119767694491295	0.186575767838783	0.180132345780197	-0.00458649899970134	0.188508074025179	-0.272863378287878	-0.170803408214291	0.253192578885586	-0.252293823693476	-0.0331880627453959	-0.35402380569857	-0.140713346069715	-0.24894329193363
-0.1201329887588	-0.163212244473874	-0.0370533681661334	-0.110538085272898	0.532905257311718	-0.000787456531340231	0.339929985013732	0.401709064000765	-0.151521126991282	1	0.990647468621606	-0.00112791516583606	-0.256002424071765	-0.10632279020362	-0.0472425812228475	-0.190428144185692	-0.00108434453452128	-0.102068624904684	-0.0814611296299302	0.150925807028272	-0.0764334914852708	0.0485870104147625	-0.203004919080125	-0.0580379771111827	-0.155515073156934	0.244228346523708	-0.112815039843616	-0.106103390269564	-0.00161912454887146	0.143072963376681	-0.0917300195187951	-0.0279034435593698	0.120459620058679	0.149877453644032	-0.0343180651012231	0.159467412832727
