"Axis"	"Eigen"
1	0.0259889053516782
2	0.0245592183791183
3	0.0222796831009352
4	0.0207466468967322
5	0.0201873347061913
6	0.0189889891804791
7	0.0180860098901207
8	0.0157186677684467
9	0.0147222701280759
10	0.0142974885255682
11	0.0136529269119487
12	0.0127148801629044
13	0.0124194231717699
14	0.0120900371243975
15	0.0112297270306047
16	0.0109654201667681
17	0.0106661249909572
18	0.0102580697684677
19	0.00998118280661018
20	0.00957566258239749
21	0.00922599419065034
22	0.00894035856363847
23	0.00868435490432417
24	0.00839894169399211
25	0.00829504454583197
26	0.00818704989048989
27	0.00783390936857082
28	0.00780065722056657
29	0.0074083588522141
30	0.00732618298117311
31	0.0071216780547511
32	0.00703919044466791
33	0.00686914824483746
34	0.00665534810993697
35	0.00652618319569225
36	0.006473420874443
37	0.00625943766402124
38	0.00619746493882408
39	0.00612252795956529
40	0.00605432018318711
41	0.00594104134513325
42	0.00583352198928005
43	0.00574135432777628
44	0.00569161073615456
45	0.00563482157859556
46	0.0054901052131713
47	0.00542441519729689
48	0.00539582728423874
49	0.00531701240604382
50	0.00526586067058593
51	0.00517100807938291
52	0.00515543007708083
53	0.00513577644888202
54	0.00508240687056567
55	0.00499809729458973
56	0.00494415826067089
57	0.00488837846154461
58	0.00480586505288698
59	0.0047790662903528
60	0.00470173287759755
61	0.00467144927617706
62	0.00463800549577369
63	0.00460193533714318
64	0.00453149886018695
65	0.00447882305025285
66	0.00437216806496986
67	0.00428486274304042
68	0.00427489923286414
69	0.00425280989189082
70	0.00419687335517783
71	0.00418069313374102
72	0.00410575067172675
73	0.00407227230204477
74	0.0040185363644368
75	0.00399321505089384
76	0.00397870625862144
77	0.00390594977922298
78	0.00381667002668362
79	0.00379839391535167
80	0.00377563108246367
81	0.00373933866328837
82	0.00373327073688071
83	0.0037061580834106
84	0.0036622583966602
85	0.00363860452816203
86	0.00359464998823291
87	0.00358908439451506
88	0.00351292227075483
89	0.00349675644880177
90	0.00345724157042294
91	0.00341354017867347
92	0.00340059626821462
93	0.00335556518750574
94	0.00333267604929203
95	0.00331239541559091
96	0.00327218809567626
97	0.00325359558105873
98	0.00319317436269173
99	0.00318453750136879
100	0.00316061578718843
101	0.00313730745815266
102	0.00310424881695939
103	0.00307379546643021
104	0.00303541027154688
105	0.00301387183805912
106	0.00299842304657341
107	0.00297289867240546
108	0.00292907842078708
109	0.00291064240114778
110	0.00288888313733117
111	0.0028643024521873
112	0.00284026339054497
113	0.00281910539077113
114	0.00280513851289366
115	0.00278471856896072
116	0.00275317950236764
117	0.00273619759296584
118	0.00270733298049057
119	0.00269913648622702
120	0.00267173646330953
121	0.00263770964799427
122	0.00262422269817279
123	0.00258785797616077
124	0.00257402942569797
125	0.00256301825623021
126	0.00254552485399197
127	0.00252114461073452
128	0.00250149556492105
129	0.00248437591609776
130	0.00245168420351578
131	0.0024247659379368
132	0.00241978747364172
133	0.00240447963928145
134	0.00236453812507648
135	0.00235286186128798
136	0.00235254986204513
137	0.00231376276777427
138	0.00229180059780751
139	0.00226270218460547
140	0.00225381024953425
141	0.00223593767332254
142	0.00222781686260898
143	0.00222054559801569
144	0.00218821039670558
145	0.00217446228180463
146	0.0021650870328944
147	0.00214425940597764
148	0.00212669354131522
149	0.00210514256990471
150	0.00209623068681238
151	0.00207306393658775
152	0.00206227331862819
153	0.00205170892766621
154	0.00203330083519296
155	0.00201125383981543
156	0.00199972565962275
157	0.00198139313110928
158	0.00195180109986477
159	0.00193817447281175
160	0.00193410557647399
161	0.00192108466514125
162	0.00191322217795995
163	0.00188336920318875
164	0.00186086365588746
165	0.00184110849117
166	0.00182601664864083
167	0.00181942404785254
168	0.00180109799935216
169	0.00179024504136755
170	0.00178497549524673
171	0.00174797035359004
172	0.00174505301408159
173	0.00173275007509961
174	0.00171617318772213
175	0.00170090361000499
176	0.00168454162491304
177	0.00166686626962788
178	0.00165329773691301
179	0.00164405441824425
180	0.00162144621794318
181	0.00161332262002968
182	0.00161087766650237
183	0.00159701145925847
184	0.00157830815858908
185	0.00157667375365034
186	0.0015550909606743
187	0.00153719171283132
188	0.00152263427140883
189	0.00151765978463936
190	0.00149399163901287
191	0.00148092651946337
192	0.00147392777444122
193	0.0014665969165861
194	0.00145916516519416
195	0.0014247389152128
196	0.00140986565660154
197	0.00139923764305339
198	0.00139387754857383
199	0.00137835003077822
200	0.00136380361752493
201	0.00135440261994926
202	0.00133871414866126
203	0.00133363091095355
204	0.00132846363835341
205	0.00131239811185528
206	0.00130333322445116
207	0.00129022710142836
208	0.00128442238515547
209	0.00127044935776642
210	0.00125391726455053
211	0.00124188685703868
212	0.00123038619235479
213	0.0012219213495771
214	0.00121693528883184
215	0.00120902732813875
216	0.00119424339381535
217	0.00118737749244299
218	0.00115709188057578
219	0.00115430899804964
220	0.00114797353954629
221	0.00113671057725771
222	0.00112457840734495
223	0.00112417373891109
224	0.00109794556320662
225	0.00109067375320167
226	0.00107640823571715
227	0.00105594370694202
228	0.00103447486666696
229	0.00102883674388404
230	0.001012385302729
231	0.00101080579476875
232	0.00099345065813341
233	0.00098742806429431
234	0.000977502218658716
235	0.000966857520379864
236	0.000962531577212278
237	0.0009536387729381
238	0.000949425730390052
239	0.000939477530881244
240	0.000918583405230702
241	0.000908841226381705
242	0.000892325201977231
243	0.000872733430656579
244	0.000865746567335815
245	0.000860148849089124
246	0.000853014414350393
247	0.000837015386417233
248	0.000824031533976708
249	0.000805157157490217
250	0.000802365784209876
251	0.000785982745062858
252	0.000779908224563733
253	0.000765072566827709
254	0.000754175426746575
255	0.000750158942693186
256	0.000738205013958822
257	0.000719021159773295
258	0.000705146307133386
259	0.000683873715370377
260	0.000664870340776064
261	0.000661484511533817
262	0.000646168238912286
263	0.000633789486345574
264	0.000627998279299662
265	0.000626075184697285
266	0.000601501388265817
267	0.000580453401432487
268	0.000566125895513265
269	0.000565163254236137
270	0.000547533408508076
271	0.000535084616290039
272	0.000512778519758678
273	0.000501170043283405
274	0.000474752811683592
275	0.00045515474598188
276	0.000417731093268264
277	0.000413114677675294
278	0.000410544128840135
279	0.000371899361277609
