FoodCode	DRXFCSD	Main.food.description	Old.Main.food.description	ModCode	FoodID
11100000	MILK, NFS	Milk_NFS	Milk, NFS	0	11100000.0
11111000	MILK, WHOLE	Milk_whole	Milk, whole	0	11111000.0
11111160	MILK, CALCIUM FORTIFIED, LOW FAT (1%)	Milk_calcium_fortified_low_fat_1_	Milk, calcium fortified, low fat (1%)	0	11111160.0
11111170	MILK, CALCIUM FORTIFIED, FAT FREE (SKIM)	Milk_calcium_fortified_fat_free_skim_	Milk, calcium fortified, fat free (skim)	0	11111170.0
11112110	MILK, REDUCED FAT (2%)	Milk_reduced_fat_2_	Milk, reduced fat (2%)	0	11112110.0
11112120	MILK, ACIDOPHILUS, LOW FAT (1%)	Milk_acidophilus_low_fat_1_	Milk, acidophilus, low fat (1%)	0	11112120.0
11112130	MILK, ACIDOPHILUS, REDUCED FAT (2%)	Milk_acidophilus_reduced_fat_2_	Milk, acidophilus, reduced fat (2%)	0	11112130.0
11112210	MILK, LOW FAT (1%)	Milk_low_fat_1_	Milk, low fat (1%)	0	11112210.0
11113000	MILK, FAT FREE (SKIM)	Milk_fat_free_skim_	Milk, fat free (skim)	0	11113000.0
11114300	MILK, LACTOSE FREE, LOW FAT (1%)	Milk_lactose_free_low_fat_1_	Milk, lactose free, low fat (1%)	0	11114300.0
11114320	MILK, LACTOSE FREE, FAT FREE (SKIM)	Milk_lactose_free_fat_free_skim_	Milk, lactose free, fat free (skim)	0	11114320.0
11114330	MILK, LACTOSE FREE, REDUCED FAT (2%)	Milk_lactose_free_reduced_fat_2_	Milk, lactose free, reduced fat (2%)	0	11114330.0
11114350	MILK, LACTOSE FREE, WHOLE	Milk_lactose_free_whole	Milk, lactose free, whole	0	11114350.0
11115000	BUTTERMILK, FAT FREE (SKIM)	Buttermilk_fat_free_skim_	Buttermilk, fat free (skim)	0	11115000.0
11115100	BUTTERMILK, LOW FAT (1%)	Buttermilk_low_fat_1_	Buttermilk, low fat (1%)	0	11115100.0
11115200	BUTTERMILK, REDUCED FAT (2%)	Buttermilk_reduced_fat_2_	Buttermilk, reduced fat (2%)	0	11115200.0
11115300	BUTTERMILK, WHOLE	Buttermilk_whole	Buttermilk, whole	0	11115300.0
11116000	GOAT'S MILK, WHOLE	Goat_s_milk_whole	Goat's milk, whole	0	11116000.0
11120000	MILK, DRY, RECONSTITUTED, NS AS TO FAT CONTENT	Milk_dry_reconstituted_NS_as_to_fat_content	Milk, dry, reconstituted, NS as to fat content	0	11120000.0
11121100	MILK, DRY, RECONSTITUTED, WHOLE	Milk_dry_reconstituted_whole	Milk, dry, reconstituted, whole	0	11121100.0
11121210	MILK, DRY, RECONSTITUTED, LOW FAT (1%)	Milk_dry_reconstituted_low_fat_1_	Milk, dry, reconstituted, low fat (1%)	0	11121210.0
11121300	MILK, DRY, RECONSTITUTED, FAT FREE (SKIM)	Milk_dry_reconstituted_fat_free_skim_	Milk, dry, reconstituted, fat free (skim)	0	11121300.0
11210050	MILK, EVAPORATED, NS AS TO FAT CONTENT	Milk_evaporated_NS_as_to_fat_content	Milk, evaporated, NS as to fat content	0	11210050.0
11211050	MILK, EVAPORATED, WHOLE	Milk_evaporated_whole	Milk, evaporated, whole	0	11211050.0
11211400	MILK, EVAPORATED, REDUCED FAT (2%)	Milk_evaporated_reduced_fat_2_	Milk, evaporated, reduced fat (2%)	0	11211400.0
11212050	MILK, EVAPORATED, FAT FREE (SKIM)	Milk_evaporated_fat_free_skim_	Milk, evaporated, fat free (skim)	0	11212050.0
11220000	MILK, CONDENSED, SWEETENED	Milk_condensed_sweetened	Milk, condensed, sweetened	0	11220000.0
11320000	SOY MILK	Soy_milk	Soy milk	0	11320000.0
11320100	SOY MILK, LIGHT	Soy_milk_light	Soy milk, light	0	11320100.0
11320200	SOY MILK, NONFAT	Soy_milk_nonfat	Soy milk, nonfat	0	11320200.0
11321000	SOY MILK, CHOCOLATE	Soy_milk_chocolate	Soy milk, chocolate	0	11321000.0
11321100	SOY MILK, LIGHT, CHOCOLATE	Soy_milk_light_chocolate	Soy milk, light, chocolate	0	11321100.0
11321200	SOY MILK, NONFAT, CHOCOLATE	Soy_milk_nonfat_chocolate	Soy milk, nonfat, chocolate	0	11321200.0
11340000	IMITATION MILK, NON-SOY, SWEETENED	Imitation_milk_non_soy_sweetened	Imitation milk, non-soy, sweetened	0	11340000.0
11410000	YOGURT, NS AS TO TYPE OF MILK OR FLAVOR	Yogurt_NS_as_to_type_of_milk_or_flavor	Yogurt, NS as to type of milk or flavor	0	11410000.0
11411010	YOGURT, NS AS TO TYPE OF MILK, PLAIN	Yogurt_NS_as_to_type_of_milk_plain	Yogurt, NS as to type of milk, plain	0	11411010.0
11411100	YOGURT, WHOLE MILK, PLAIN	Yogurt_whole_milk_plain	Yogurt, whole milk, plain	0	11411100.0
11411200	YOGURT, LOW FAT MILK, PLAIN	Yogurt_low_fat_milk_plain	Yogurt, low fat milk, plain	0	11411200.0
11411300	YOGURT, NONFAT MILK, PLAIN	Yogurt_nonfat_milk_plain	Yogurt, nonfat milk, plain	0	11411300.0
11430000	YOGURT, NS AS TO TYPE OF MILK, FRUIT	Yogurt_NS_as_to_type_of_milk_fruit	Yogurt, NS as to type of milk, fruit	0	11430000.0
11431000	YOGURT, WHOLE MILK, FRUIT	Yogurt_whole_milk_fruit	Yogurt, whole milk, fruit	0	11431000.0
11432000	YOGURT, LOW FAT MILK, FRUIT	Yogurt_low_fat_milk_fruit	Yogurt, low fat milk, fruit	0	11432000.0
11433000	YOGURT, NONFAT MILK, FRUIT	Yogurt_nonfat_milk_fruit	Yogurt, nonfat milk, fruit	0	11433000.0
11446000	YOGURT PARFAIT, LOW FAT, WITH FRUIT	Yogurt_parfait_low_fat_with_fruit	Yogurt parfait, low fat, with fruit	0	11446000.0
11459990	YOGURT, FROZEN, NS AS TO FLAVOR, NS AS TO TYPE OF MILK	Yogurt_frozen_NS_as_to_flavor_NS_as_to_type_of_milk	Yogurt, frozen, NS as to flavor, NS as to type of milk	0	11459990.0
11460000	YOGURT, FROZEN, FLAVORS OTHER THAN CHOCOLATE, NS AS TO TYPE	Yogurt_frozen_flavors_other_than_chocolate_NS_as_to_type_of_milk	Yogurt, frozen, flavors other than chocolate, NS as to type of milk	0	11460000.0
11460100	YOGURT, FROZEN, CHOCOLATE, NS AS TO TYPE OF MILK	Yogurt_frozen_chocolate_NS_as_to_type_of_milk	Yogurt, frozen, chocolate, NS as to type of milk	0	11460100.0
11460150	YOGURT, FROZEN, NS AS TO FLAVOR, LOWFAT MILK	Yogurt_frozen_NS_as_to_flavor_lowfat_milk	Yogurt, frozen, NS as to flavor, lowfat milk	0	11460150.0
11460160	YOGURT, FROZEN, CHOCOLATE, LOWFAT MILK	Yogurt_frozen_chocolate_lowfat_milk	Yogurt, frozen, chocolate, lowfat milk	0	11460160.0
11460170	YOGURT, FROZEN, FLAVORS OTHER THAN CHOCOLATE, LOWFAT MILK	Yogurt_frozen_flavors_other_than_chocolate_lowfat_milk	Yogurt, frozen, flavors other than chocolate, lowfat milk	0	11460170.0
11460200	YOGURT, FROZEN, CHOCOLATE, NONFAT MILK	Yogurt_frozen_chocolate_nonfat_milk	Yogurt, frozen, chocolate, nonfat milk	0	11460200.0
11460250	YOGURT, FROZEN, FLAVORS OTHER THAN CHOCOLATE, WITH SORBET OR	Yogurt_frozen_flavors_other_than_chocolate_with_sorbet_or_sorbet_coated	Yogurt, frozen, flavors other than chocolate, with sorbet or sorbet-coated	0	11460250.0
11460300	YOGURT, FROZEN, FLAVORS OTHER THAN CHOCOLATE, NONFAT MILK	Yogurt_frozen_flavors_other_than_chocolate_nonfat_milk	Yogurt, frozen, flavors other than chocolate, nonfat milk	0	11460300.0
11460400	YOGURT, FROZEN, CHOCOLATE, NONFAT MILK, WITH LOW-CALORIE SWE	Yogurt_frozen_chocolate_nonfat_milk_with_low_calorie_sweetener	Yogurt, frozen, chocolate, nonfat milk, with low-calorie sweetener	0	11460400.0
11460410	YOGURT, FROZEN, FLAVORS OTHER THAN CHOCOLATE, NONFAT MILK, W	Yogurt_frozen_flavors_other_than_chocolate_nonfat_milk_with_low_calorie_sweetener	Yogurt, frozen, flavors other than chocolate, nonfat milk, with low-calorie sweetener	0	11460410.0
11460430	YOGURT, FROZEN, CHOCOLATE, WHOLE MILK	Yogurt_frozen_chocolate_whole_milk	Yogurt, frozen, chocolate, whole milk	0	11460430.0
11460440	YOGURT, FROZEN, FLAVORS OTHER THAN CHOCOLATE, WHOLE MILK	Yogurt_frozen_flavors_other_than_chocolate_whole_milk	Yogurt, frozen, flavors other than chocolate, whole milk	0	11460440.0
11461250	YOGURT, FROZEN, CONE, CHOCOLATE	Yogurt_frozen_cone_chocolate	Yogurt, frozen, cone, chocolate	0	11461250.0
11461260	YOGURT, FROZEN, CONE, FLAVORS OTHER THAN CHOCOLATE	Yogurt_frozen_cone_flavors_other_than_chocolate	Yogurt, frozen, cone, flavors other than chocolate	0	11461260.0
11461270	YOGURT, FROZEN, CONE, FLAVORS OTHER THAN CHOCOLATE, LOWFAT M	Yogurt_frozen_cone_flavors_other_than_chocolate_lowfat_milk	Yogurt, frozen, cone, flavors other than chocolate, lowfat milk	0	11461270.0
11461280	YOGURT, FROZEN, CONE, CHOCOLATE, LOWFAT MILK	Yogurt_frozen_cone_chocolate_lowfat_milk	Yogurt, frozen, cone, chocolate, lowfat milk	0	11461280.0
11511000	CHOCOLATE MILK, NFS	Chocolate_milk_NFS	Chocolate milk, NFS	0	11511000.0
11511100	CHOCOLATE MILK, READY TO DRINK, WHOLE	Chocolate_milk_ready_to_drink_whole	Chocolate milk, ready to drink, whole	0	11511100.0
11511200	CHOCOLATE MILK, READY TO DRINK, REDUCED FAT	Chocolate_milk_ready_to_drink_reduced_fat	Chocolate milk, ready to drink, reduced fat	0	11511200.0
11511300	CHOCOLATE MILK, READY TO DRINK, FAT FREE	Chocolate_milk_ready_to_drink_fat_free	Chocolate milk, ready to drink, fat free	0	11511300.0
11511400	CHOCOLATE MILK, READY TO DRINK, LOW FAT	Chocolate_milk_ready_to_drink_low_fat	Chocolate milk, ready to drink, low fat	0	11511400.0
11513000	CHOCOLATE MILK, MADE FROM DRY MIX, NS AS TO TYPE OF MILK	Chocolate_milk_made_from_dry_mix_NS_as_to_type_of_milk	Chocolate milk, made from dry mix, NS as to type of milk	0	11513000.0
11513100	CHOCOLATE MILK, MADE FROM DRY MIX WITH WHOLE MILK	Chocolate_milk_made_from_dry_mix_with_whole_milk	Chocolate milk, made from dry mix with whole milk	0	11513100.0
11513150	CHOCOLATE MILK, MADE FROM DRY MIX WITH REDUCED FAT MILK	Chocolate_milk_made_from_dry_mix_with_reduced_fat_milk	Chocolate milk, made from dry mix with reduced fat milk	0	11513150.0
11513200	CHOCOLATE MILK, MADE FROM DRY MIX WITH LOW FAT MILK	Chocolate_milk_made_from_dry_mix_with_low_fat_milk	Chocolate milk, made from dry mix with low fat milk	0	11513200.0
11513300	CHOCOLATE MILK, MADE FROM DRY MIX WITH FAT FREE MILK	Chocolate_milk_made_from_dry_mix_with_fat_free_milk	Chocolate milk, made from dry mix with fat free milk	0	11513300.0
11513400	CHOCOLATE MILK, MADE FROM SYRUP, NS AS TO TYPE OF MILK	Chocolate_milk_made_from_syrup_NS_as_to_type_of_milk	Chocolate milk, made from syrup, NS as to type of milk	0	11513400.0
11513500	CHOCOLATE MILK, MADE FROM SYRUP WITH WHOLE MILK	Chocolate_milk_made_from_syrup_with_whole_milk	Chocolate milk, made from syrup with whole milk	0	11513500.0
11513550	CHOCOLATE MILK, MADE FROM SYRUP WITH REDUCED FAT MILK	Chocolate_milk_made_from_syrup_with_reduced_fat_milk	Chocolate milk, made from syrup with reduced fat milk	0	11513550.0
11513600	CHOCOLATE MILK, MADE FROM SYRUP WITH LOW FAT MILK	Chocolate_milk_made_from_syrup_with_low_fat_milk	Chocolate milk, made from syrup with low fat milk	0	11513600.0
11513700	CHOCOLATE MILK, MADE FROM SYRUP WITH FAT FREE MILK	Chocolate_milk_made_from_syrup_with_fat_free_milk	Chocolate milk, made from syrup with fat free milk	0	11513700.0
11514100	HOT CHOCOLATE / COCOA, MADE WITH DRY MIX AND WATER	Hot_chocolate_Cocoa_made_with_dry_mix_and_water	Hot chocolate / Cocoa, made with dry mix and water	0	11514100.0
11519040	STRAWBERRY MILK, NFS	Strawberry_milk_NFS	Strawberry milk, NFS	0	11519040.0
11519050	STRAWBERRY MILK, WHOLE	Strawberry_milk_whole	Strawberry milk, whole	0	11519050.0
11519105	STRAWBERRY MILK, REDUCED FAT	Strawberry_milk_reduced_fat	Strawberry milk, reduced fat	0	11519105.0
11531000	EGGNOG, REGULAR	Eggnog_regular	Eggnog, regular	0	11531000.0
11531500	EGGNOG, LOWFAT / LIGHT	Eggnog_lowfat_light	Eggnog, lowfat / light	0	11531500.0
11541110	MILK SHAKE, HOME RECIPE, CHOCOLATE	Milk_shake_home_recipe_chocolate	Milk shake, home recipe, chocolate	0	11541110.0
11541120	MILK SHAKE, HOME RECIPE, FLAVORS OTHER THAN CHOCOLATE	Milk_shake_home_recipe_flavors_other_than_chocolate	Milk shake, home recipe, flavors other than chocolate	0	11541120.0
11541400	MILK SHAKE WITH MALT	Milk_shake_with_malt	Milk shake with malt	0	11541400.0
11542100	MILK SHAKE, FAST FOOD, CHOCOLATE	Milk_shake_fast_food_chocolate	Milk shake, fast food, chocolate	0	11542100.0
11542200	MILK SHAKE, FAST FOOD, FLAVORS OTHER THAN CHOCOLATE	Milk_shake_fast_food_flavors_other_than_chocolate	Milk shake, fast food, flavors other than chocolate	0	11542200.0
11551050	LICUADO OR BATIDO	Licuado_or_Batido	Licuado or Batido	0	11551050.0
11553100	FRUIT SMOOTHIE, NFS	Fruit_smoothie_NFS	Fruit smoothie, NFS	0	11553100.0
11560000	CHOCOLATE MILK DRINK	Chocolate_milk_drink	Chocolate milk drink	0	11560000.0
11710801	INFANT FORMULA, READY-TO-FEED (PEDIASURE)	Infant_formula_ready_to_feed_PediaSure_	Infant formula, ready-to-feed (PediaSure)	0	11710801.0
11810000	MILK, DRY, NOT RECONSTITUTED, NS AS TO FAT CONTENT	Milk_dry_not_reconstituted_NS_as_to_fat_content	Milk, dry, not reconstituted, NS as to fat content	0	11810000.0
11811000	MILK, DRY, NOT RECONSTITUTED, WHOLE	Milk_dry_not_reconstituted_whole	Milk, dry, not reconstituted, whole	0	11811000.0
11812000	MILK, DRY, NOT RECONSTITUTED, LOW FAT (1%)	Milk_dry_not_reconstituted_low_fat_1_	Milk, dry, not reconstituted, low fat (1%)	0	11812000.0
11813000	MILK, DRY, NOT RECONSTITUTED, FAT FREE (SKIM)	Milk_dry_not_reconstituted_fat_free_skim_	Milk, dry, not reconstituted, fat free (skim)	0	11813000.0
11830100	HOT CHOCOLATE / COCOA, DRY MIX, NOT RECONSTITUTED	Hot_chocolate_Cocoa_dry_mix_not_reconstituted	Hot chocolate / Cocoa, dry mix, not reconstituted	0	11830100.0
11830150	COCOA POWDER, NOT RECONSTITUTED	Cocoa_powder_not_reconstituted	Cocoa powder, not reconstituted	0	11830150.0
11830160	CHOCOLATE BEVERAGE POWDER, DRY MIX, NOT RECONSTITUTED	Chocolate_beverage_powder_dry_mix_not_reconstituted	Chocolate beverage powder, dry mix, not reconstituted	0	11830160.0
11830260	MILK, MALTED, DRY MIX, NOT RECONSTITUTED	Milk_malted_dry_mix_not_reconstituted	Milk, malted, dry mix, not reconstituted	0	11830260.0
11830400	STRAWBERRY BEVERAGE POWDER, DRY MIX, NOT RECONSTITUTED	Strawberry_beverage_powder_dry_mix_not_reconstituted	Strawberry beverage powder, dry mix, not reconstituted	0	11830400.0
12100100	CREAM, NS AS TO LIGHT, HEAVY, OR HALF AND HALF	Cream_NS_as_to_light_heavy_or_half_and_half	Cream, NS as to light, heavy, or half and half	0	12100100.0
12110100	CREAM, LIGHT	Cream_light	Cream, light	0	12110100.0
12120100	CREAM, HALF AND HALF	Cream_half_and_half	Cream, half and half	0	12120100.0
12120110	CREAM, HALF AND HALF, FAT FREE	Cream_half_and_half_fat_free	Cream, half and half, fat free	0	12120110.0
12130100	CREAM, HEAVY	Cream_heavy	Cream, heavy	0	12130100.0
12140000	CREAM, WHIPPED	Cream_whipped	Cream, whipped	0	12140000.0
12200100	COFFEE CREAMER, NFS	Coffee_creamer_NFS	Coffee creamer, NFS	0	12200100.0
12210200	COFFEE CREAMER, LIQUID	Coffee_creamer_liquid	Coffee creamer, liquid	0	12210200.0
12210210	COFFEE CREAMER, LIQUID, FLAVORED	Coffee_creamer_liquid_flavored	Coffee creamer, liquid, flavored	0	12210210.0
12210260	COFFEE CREAMER, LIQUID, FAT FREE	Coffee_creamer_liquid_fat_free	Coffee creamer, liquid, fat free	0	12210260.0
12210270	COFFEE CREAMER, LIQUID, FAT FREE, FLAVORED	Coffee_creamer_liquid_fat_free_flavored	Coffee creamer, liquid, fat free, flavored	0	12210270.0
12210310	COFFEE CREAMER, LIQUID, SUGAR FREE, FLAVORED	Coffee_creamer_liquid_sugar_free_flavored	Coffee creamer, liquid, sugar free, flavored	0	12210310.0
12210400	COFFEE CREAMER, POWDER	Coffee_creamer_powder	Coffee creamer, powder	0	12210400.0
12210420	COFFEE CREAMER, POWDER, FLAVORED	Coffee_creamer_powder_flavored	Coffee creamer, powder, flavored	0	12210420.0
12210430	COFFEE CREAMER, POWDER, FAT FREE	Coffee_creamer_powder_fat_free	Coffee creamer, powder, fat free	0	12210430.0
12210440	COFFEE CREAMER,POWDER, FAT FREE, FLAVORED	Coffee_creamer_powder_fat_free_flavored	Coffee creamer,powder, fat free, flavored	0	12210440.0
12210505	COFFEE CREAMER,POWDER, SUGAR FREE, FLAVORED	Coffee_creamer_powder_sugar_free_flavored	Coffee creamer,powder, sugar free, flavored	0	12210505.0
12220200	WHIPPED TOPPING	Whipped_topping	Whipped topping	0	12220200.0
12220270	WHIPPED TOPPING, FAT FREE	Whipped_topping_fat_free	Whipped topping, fat free	0	12220270.0
12220280	WHIPPED TOPPING, SUGAR FREE	Whipped_topping_sugar_free	Whipped topping, sugar free	0	12220280.0
12310100	SOUR CREAM	Sour_cream	Sour cream	0	12310100.0
12310300	SOUR CREAM, REDUCED FAT	Sour_cream_reduced_fat	Sour cream, reduced fat	0	12310300.0
12310350	SOUR CREAM, LIGHT	Sour_cream_light	Sour cream, light	0	12310350.0
12310370	SOUR CREAM, FAT FREE	Sour_cream_fat_free	Sour cream, fat free	0	12310370.0
13110000	ICE CREAM, NFS	Ice_cream_NFS	Ice cream, NFS	0	13110000.0
13110100	ICE CREAM, REGULAR, FLAVORS OTHER THAN CHOCOLATE	Ice_cream_regular_flavors_other_than_chocolate	Ice cream, regular, flavors other than chocolate	0	13110100.0
13110110	ICE CREAM, REGULAR, CHOCOLATE	Ice_cream_regular_chocolate	Ice cream, regular, chocolate	0	13110110.0
13110120	ICE CREAM, RICH, FLAVORS OTHER THAN CHOCOLATE	Ice_cream_rich_flavors_other_than_chocolate	Ice cream, rich, flavors other than chocolate	0	13110120.0
13110130	ICE CREAM, RICH, CHOCOLATE	Ice_cream_rich_chocolate	Ice cream, rich, chocolate	0	13110130.0
13110140	ICE CREAM, RICH, NS AS TO FLAVOR	Ice_cream_rich_NS_as_to_flavor	Ice cream, rich, NS as to flavor	0	13110140.0
13110200	ICE CREAM, SOFT SERVE, FLAVORS OTHER THAN CHOCOLATE	Ice_cream_soft_serve_flavors_other_than_chocolate	Ice cream, soft serve, flavors other than chocolate	0	13110200.0
13110210	ICE CREAM, SOFT SERVE, CHOCOLATE	Ice_cream_soft_serve_chocolate	Ice cream, soft serve, chocolate	0	13110210.0
13110220	ICE CREAM, SOFT SERVE, NS AS TO FLAVOR	Ice_cream_soft_serve_NS_as_to_flavor	Ice cream, soft serve, NS as to flavor	0	13110220.0
13110320	ICE CREAM, NO SUGAR ADDED, FLAVORS OTHER THAN CHOCOLATE	Ice_cream_no_sugar_added_flavors_other_than_chocolate	Ice cream, no sugar added, flavors other than chocolate	0	13110320.0
13110330	ICE CREAM, NO SUGAR ADDED, CHOCOLATE	Ice_cream_no_sugar_added_chocolate	Ice cream, no sugar added, chocolate	0	13110330.0
13120050	ICE CREAM BAR OR STICK, NOT CHOCOLATE COVERED OR CAKE COVERE	Ice_cream_bar_or_stick_not_chocolate_covered_or_cake_covered	Ice cream bar or stick, not chocolate covered or cake covered	0	13120050.0
13120100	ICE CREAM BAR OR STICK, CHOCOLATE COVERED	Ice_cream_bar_or_stick_chocolate_covered	Ice cream bar or stick, chocolate covered	0	13120100.0
13120110	ICE CREAM BAR OR STICK, CHOCOLATE OR CARAMEL COVERED, WITH N	Ice_cream_bar_or_stick_chocolate_or_caramel_covered_with_nuts	Ice cream bar or stick, chocolate or caramel covered, with nuts	0	13120110.0
13120120	ICE CREAM BAR OR STICK, RICH CHOCOLATE ICE CREAM, THICK CHOC	Ice_cream_bar_or_stick_rich_chocolate_ice_cream_thick_chocolate_covering	Ice cream bar or stick, rich chocolate ice cream, thick chocolate covering	0	13120120.0
13120121	ICE CREAM BAR OR STICK, RICH ICE CREAM, THICK CHOCOLATE COVE	Ice_cream_bar_or_stick_rich_ice_cream_thick_chocolate_covering	Ice cream bar or stick, rich ice cream, thick chocolate covering	0	13120121.0
13120130	ICE CREAM BAR OR STICK, RICH ICE CREAM, CHOCOLATE COVERED, W	Ice_cream_bar_or_stick_rich_ice_cream_chocolate_covered_with_nuts	Ice cream bar or stick, rich ice cream, chocolate covered, with nuts	0	13120130.0
13120140	ICE CREAM BAR OR STICK, CHOCOLATE ICE CREAM, CHOCOLATE COVER	Ice_cream_bar_or_stick_chocolate_ice_cream_chocolate_covered	Ice cream bar or stick, chocolate ice cream, chocolate covered	0	13120140.0
13120300	ICE CREAM BAR, CAKE COVERED	Ice_cream_bar_cake_covered	Ice cream bar, cake covered	0	13120300.0
13120400	ICE CREAM BAR OR STICK WITH FRUIT	Ice_cream_bar_or_stick_with_fruit	Ice cream bar or stick with fruit	0	13120400.0
13120500	ICE CREAM SANDWICH	Ice_cream_sandwich	Ice cream sandwich	0	13120500.0
13120550	ICE CREAM COOKIE SANDWICH	Ice_cream_cookie_sandwich	Ice cream cookie sandwich	0	13120550.0
13120700	ICE CREAM CONE WITH NUTS, FLAVORS OTHER THAN CHOCOLATE	Ice_cream_cone_with_nuts_flavors_other_than_chocolate	Ice cream cone with nuts, flavors other than chocolate	0	13120700.0
13120710	ICE CREAM CONE, CHOCOLATE COVERED, WITH NUTS, FLAVORS OTHER	Ice_cream_cone_chocolate_covered_with_nuts_flavors_other_than_chocolate	Ice cream cone, chocolate covered, with nuts, flavors other than chocolate	0	13120710.0
13120720	ICE CREAM CONE, CHOCOLATE COVERED OR DIPPED, FLAVORS OTHER T	Ice_cream_cone_chocolate_covered_or_dipped_flavors_other_than_chocolate	Ice cream cone, chocolate covered or dipped, flavors other than chocolate	0	13120720.0
13120730	ICE CREAM CONE, NO TOPPING, FLAVORS OTHER THAN CHOCOLATE	Ice_cream_cone_no_topping_flavors_other_than_chocolate	Ice cream cone, no topping, flavors other than chocolate	0	13120730.0
13120760	ICE CREAM CONE, CHOCOLATE COVERED OR DIPPED, CHOCOLATE ICE C	Ice_cream_cone_chocolate_covered_or_dipped_chocolate_ice_cream	Ice cream cone, chocolate covered or dipped, chocolate ice cream	0	13120760.0
13120770	ICE CREAM CONE, NO TOPPING, CHOCOLATE ICE CREAM	Ice_cream_cone_no_topping_chocolate_ice_cream	Ice cream cone, no topping, chocolate ice cream	0	13120770.0
13120790	ICE CREAM SUNDAE CONE	Ice_cream_sundae_cone	Ice cream sundae cone	0	13120790.0
13120800	ICE CREAM SODA, FLAVORS OTHER THAN CHOCOLATE	Ice_cream_soda_flavors_other_than_chocolate	Ice cream soda, flavors other than chocolate	0	13120800.0
13120810	ICE CREAM SODA, CHOCOLATE	Ice_cream_soda_chocolate	Ice cream soda, chocolate	0	13120810.0
13121000	ICE CREAM SUNDAE, NS AS TO TOPPING, WITH WHIPPED CREAM	Ice_cream_sundae_NS_as_to_topping_with_whipped_cream	Ice cream sundae, NS as to topping, with whipped cream	0	13121000.0
13121300	ICE CREAM SUNDAE, CHOCOLATE OR FUDGE TOPPING, WITH WHIPPED C	Ice_cream_sundae_chocolate_or_fudge_topping_with_whipped_cream	Ice cream sundae, chocolate or fudge topping, with whipped cream	0	13121300.0
13122100	ICE CREAM PIE, NO CRUST	Ice_cream_pie_no_crust	Ice cream pie, no crust	0	13122100.0
13122500	ICE CREAM PIE, WITH COOKIE CRUST, FUDGE TOPPING, AND WHIPPED	Ice_cream_pie_with_cookie_crust_fudge_topping_and_whipped_cream	Ice cream pie, with cookie crust, fudge topping, and whipped cream	0	13122500.0
13126000	ICE CREAM, FRIED	Ice_cream_fried	Ice cream, fried	0	13126000.0
13130100	LIGHT ICE CREAM, NS AS TO FLAVOR	Light_ice_cream_NS_as_to_flavor	Light ice cream, NS as to flavor	0	13130100.0
13130300	LIGHT ICE CREAM, FLAVORS OTHER THAN CHOCOLATE	Light_ice_cream_flavors_other_than_chocolate	Light ice cream, flavors other than chocolate	0	13130300.0
13130310	LIGHT ICE CREAM, CHOCOLATE	Light_ice_cream_chocolate	Light ice cream, chocolate	0	13130310.0
13130330	LIGHT ICE CREAM, NO SUGAR ADDED, FLAVORS OTHER THAN CHOCOLAT	Light_ice_cream_no_sugar_added_flavors_other_than_chocolate	Light ice cream, no sugar added, flavors other than chocolate	0	13130330.0
13130340	LIGHT ICE CREAM, NO SUGAR ADDED, CHOCOLATE	Light_ice_cream_no_sugar_added_chocolate	Light ice cream, no sugar added, chocolate	0	13130340.0
13130600	LIGHT ICE CREAM, SOFT SERVE, FLAVORS OTHER THAN CHOCOLATE	Light_ice_cream_soft_serve_flavors_other_than_chocolate	Light ice cream, soft serve, flavors other than chocolate	0	13130600.0
13130610	LIGHT ICE CREAM, SOFT SERVE, CHOCOLATE	Light_ice_cream_soft_serve_chocolate	Light ice cream, soft serve, chocolate	0	13130610.0
13130620	LIGHT ICE CREAM, SOFT SERVE CONE, FLAVORS OTHER THAN CHOCOLA	Light_ice_cream_soft_serve_cone_flavors_other_than_chocolate	Light ice cream, soft serve cone, flavors other than chocolate	0	13130620.0
13130630	LIGHT ICE CREAM, SOFT SERVE CONE, CHOCOLATE	Light_ice_cream_soft_serve_cone_chocolate	Light ice cream, soft serve cone, chocolate	0	13130630.0
13130640	LIGHT ICE CREAM, SOFT SERVE CONE, NS AS TO FLAVOR	Light_ice_cream_soft_serve_cone_NS_as_to_flavor	Light ice cream, soft serve cone, NS as to flavor	0	13130640.0
13130700	LIGHT ICE CREAM, SOFT SERVE, BLENDED WITH CANDY OR COOKIES	Light_ice_cream_soft_serve_blended_with_candy_or_cookies	Light ice cream, soft serve, blended with candy or cookies	0	13130700.0
13135000	ICE CREAM SANDWICH, MADE WITH LIGHT ICE CREAM, FLAVORS OTHER	Ice_cream_sandwich_made_with_light_ice_cream_flavors_other_than_chocolate	Ice cream sandwich, made with light ice cream, flavors other than chocolate	0	13135000.0
13135010	ICE CREAM SANDWICH, MADE WITH LIGHT CHOCOLATE ICE CREAM	Ice_cream_sandwich_made_with_light_chocolate_ice_cream	Ice cream sandwich, made with light chocolate ice cream	0	13135010.0
13136000	ICE CREAM SANDWICH, MADE WITH LIGHT, NO SUGAR ADDED ICE CREA	Ice_cream_sandwich_made_with_light_no_sugar_added_ice_cream	Ice cream sandwich, made with light, no sugar added ice cream	0	13136000.0
13140100	LIGHT ICE CREAM, BAR OR STICK, CHOCOLATE COATED	Light_ice_cream_bar_or_stick_chocolate_coated	Light ice cream, bar or stick, chocolate coated	0	13140100.0
