"BMXBMI"	"BMXWT"	"F_CITMLB"	"F_OTHER"	"F_JUICE"	"F_TOTAL"	"V_DRKGR"	"V_REDOR_TOMATO"	"V_REDOR_OTHER"	"V_REDOR_TOTAL"	"V_STARCHY_POTATO"	"V_STARCHY_OTHER"	"V_STARCHY_TOTAL"	"V_OTHER"	"V_TOTAL"	"V_LEGUMES"	"G_WHOLE"	"G_REFINED"	"G_TOTAL"	"PF_MEAT"	"PF_CUREDMEAT"	"PF_POULT"	"PF_SEAFD_HI"	"PF_SEAFD_LOW"	"PF_MPS_TOTAL"	"PF_EGGS"	"PF_SOY"	"PF_NUTSDS"	"PF_LEGUMES"	"PF_TOTAL"	"D_MILK"	"D_YOGURT"	"D_CHEESE"	"D_TOTAL"	"OILS"	"SOLID_FATS"	"ADD_SUGARS"	"A_DRINKS"
1	0.954567710078884	-0.0500180871386333	-0.0412172013707366	0.0248383842836036	-0.0401970796133109	-0.175134090649269	-0.0993723256124145	-0.107689205803466	-0.133811557661852	0.0188976355078933	-0.0156132760007267	0.00914257944239702	0.0208393107971213	-0.101212004115536	-0.0334284630156611	-0.133558798978869	0.136669716026288	0.0720860514965854	0.133891472709594	0.206588437568069	-0.0360389068645675	-0.0188276896454611	0.0228582919504702	0.136619872629354	0.0681653956456589	-0.00474155434450016	-0.133267420783723	-0.0349954685117368	0.0970442771290678	-0.0471627455932759	-0.0592970474292213	0.0522443462205306	0.00180820251893123	0.0830917107027728	0.0729582414507289	0.122463813805934	-0.0974289005554085
0.954567710078884	1	-0.0298347233734434	-0.0240659061439844	0.0593674595010861	-0.00510886886339042	-0.153496425169381	-0.125821034725103	-0.112420245293416	-0.156000886455967	-0.00637007990090538	-0.0340552485430046	-0.0236479971571416	-0.00329886100418583	-0.124849546120645	-0.0586947422922994	-0.0914939271154329	0.103985329459667	0.059067599933783	0.0686729546081059	0.230026529468079	0.00629481309632192	-0.0284436337748514	0.0219073986647964	0.132881086530416	0.078939087513631	0.0167867885045533	-0.107756650365151	-0.0598775539655301	0.107875930559894	-0.0253236710335258	-0.0306858329341248	0.0962293093658227	0.0549852493255037	0.0477637080089294	0.127678966932742	0.129516479271635	-0.0645448557039298
-0.0500180871386333	-0.0298347233734434	1	0.128345278588111	-0.0730972027805896	0.464889294503694	0.293411604762593	-0.0500825530953572	0.203387335110498	0.0771107521280549	-0.140672338966002	0.0734551427039037	-0.0904275899324276	0.0352544786941459	0.126867782689264	0.0332211281661275	0.22838687663708	-0.0381531051838302	0.0595458013956856	-0.160041370778994	0.151065075293299	0.111958193096012	0.0641872250510653	-0.0189256103541772	0.0287599792170822	-0.00048080312671507	-0.0960987588585568	0.0270090660730348	0.0334598427065299	0.0247572914722617	0.137306113684883	0.216732020102231	-0.0877586377949126	0.0899102343729365	-0.0282856746792858	-0.070542147714905	-0.0804121677597772	-0.0438872675756783
-0.0412172013707366	-0.0240659061439844	0.128345278588111	1	0.11258344862138	0.837572388091983	0.0129711457606115	0.0596303592883323	0.166955037238515	0.13770653870773	-0.198873378949744	0.070904870096905	-0.14507119438792	0.170072572895088	0.0836773537352618	0.0768499978892773	0.0488624099775789	0.0100758094368349	0.0297898873700292	-0.10572938564573	-0.0569347411987836	0.0333928935180059	0.0448048099215911	-0.00492680200216259	-0.0581662700486028	0.0258966333523938	0.00976164353528323	0.242062132483003	0.0766622829761791	0.0390210032343206	0.0529836660572691	0.0319899696802608	0.0215525712401602	0.0471167951499187	0.0176823552924479	0.00313090626342467	-0.119627257960399	-0.115987439609442
0.0248383842836036	0.0593674595010861	-0.0730972027805896	0.11258344862138	1	0.468875864587551	-0.0917661235024228	-0.115816154527559	-0.0335432071221667	-0.10436053192248	-0.0620794870530116	0.0869586837270141	-0.0113766420578786	0.0430488607104861	-0.0544292506025398	0.00658550152944851	-0.0157712943831039	-0.0578117301691821	-0.0606204180274703	-0.0848650418198517	-0.118034961294466	-0.0725602607000135	0.0406490058724771	0.209946797318937	-0.0287229128558198	-0.0651279174801102	-0.0401056846318749	-0.0352887954086215	0.00689565197163335	-0.0606372944924295	0.0016620668893084	-0.05550068351037	0.0543352119108729	0.0151482975108593	0.0711647785594797	0.00875787447331183	-0.127585434389793	0.17267911479147
-0.0401970796133109	-0.00510886886339042	0.464889294503694	0.837572388091983	0.468875864587551	1	0.0889743436722611	-0.0240027487774415	0.190961673854919	0.0894025504413342	-0.229131870406613	0.117915434647684	-0.148196845599482	0.157739128299812	0.090082447888028	0.0728603432928564	0.121014586665912	-0.0318071394922264	0.0207153807709873	-0.177460093426269	-0.0306008296914583	0.0394071369787737	0.0756916878278241	0.075884068465598	-0.0434169863701333	-0.00806275631032297	-0.0478895445717214	0.175172718956704	0.0729457659856997	0.0136085902158155	0.094834779602984	0.0873890794333975	0.00335023469646967	0.0771186406198591	0.0312779882350559	-0.0222897285548854	-0.173585257748956	-0.0316977651964408
-0.175134090649269	-0.153496425169381	0.293411604762593	0.0129711457606115	-0.0917661235024228	0.0889743436722611	1	0.31378084809159	0.440371411024668	0.478812529248348	0.0244130183027969	0.0223706084270064	0.0340626627178635	0.218158072765612	0.685393617364779	0.189817231165931	0.140589062270604	-0.124599367748703	-0.0578711741001817	-0.0892177279935857	0.0593127351727641	0.0511787412213289	0.117527987922855	0.0416707986975107	0.0341997458537019	0.105005737439523	0.0588547828280015	0.0750365369093649	0.188500689681156	0.0922091040577947	-0.0629786164682811	0.374210532230784	-0.125661997339986	0.0163727727958709	0.109963769442776	-0.213710979356249	-0.0990638348322437	0.0651026614110318
-0.0993723256124145	-0.125821034725103	-0.0500825530953572	0.0596303592883323	-0.115816154527559	-0.0240027487774415	0.31378084809159	1	0.168608435039809	0.833196772028048	-0.0619371474848532	0.0211524285533474	-0.0456675447143277	0.257507086878999	0.522197626592872	0.0820190602039948	0.208365145982284	0.153207935468301	0.230093206982272	0.120476951739059	0.00532400295297936	0.00744060722363683	-0.0467888319820422	-0.108143912366504	0.0184175087850874	0.0261813150454093	-0.112190442197464	0.0774669286211666	0.080889876349572	0.0378699037217586	-0.0496775290395646	0.110107903109828	0.252008417411771	0.214957375197022	0.258151643795371	0.0174094679517625	0.187109525131671	0.0282178600358428
-0.107689205803466	-0.112420245293416	0.203387335110498	0.166955037238515	-0.0335432071221667	0.190961673854919	0.440371411024668	0.168608435039809	1	0.685543716176011	-0.0232492527721613	-0.0132726724679499	-0.02823784627763	0.246917349358631	0.52366764335086	0.196558091954412	0.22302925743993	-0.157573124206456	-0.0543278763663422	-0.0451107527414511	0.0401095173653585	0.213903820279169	0.131789753558874	0.0330618236761208	0.157349981984762	0.277656063442291	0.00297553544733602	0.176969260486749	0.196122549503718	0.280414560345519	0.0417173103307552	0.0918050712772267	-0.125887136774193	0.0225613342741241	0.293695716228749	-0.179836566034854	-0.145984922853389	-0.00965956076873593
-0.133811557661852	-0.156000886455967	0.0771107521280549	0.13770653870773	-0.10436053192248	0.0894025504413342	0.478812529248348	0.833196772028048	0.685543716176011	1	-0.0587901777749002	0.00817722848585672	-0.0495719949054813	0.32871901572688	0.67948030877722	0.170850533362513	0.279021060166712	0.0247604368719305	0.139469823101471	0.0636774836131355	0.0264341212692577	0.125497541450632	0.0393766615125247	-0.0613277784648291	0.10187796209215	0.175105091954916	-0.0811952335357299	0.156498800416424	0.169772168364561	0.185285893982955	-0.0132883549752604	0.132829784962069	0.115511174795481	0.171425908638679	0.355438151404171	-0.08803110704623	0.0563014341762475	0.0154227850272128
0.0188976355078933	-0.00637007990090538	-0.140672338966002	-0.198873378949744	-0.0620794870530116	-0.229131870406613	0.0244130183027969	-0.0619371474848532	-0.0232492527721613	-0.0587901777749002	1	-0.117487705452436	0.854502416356869	-0.00486337197369755	0.310950234441801	-0.0996096347042409	-0.136623558439126	-0.0130888606754011	-0.0691938237455002	0.0094063370798398	0.0717772979157567	-0.106655044853461	-0.0918881052705045	-0.120784288472553	-0.109356223333034	0.0395716914636345	0.11609552113072	-0.0112315887546151	-0.100180239910124	-0.0817211422676964	-0.11816728281416	-0.0498017711470367	0.00329785401936362	-0.0963617117287239	0.299316563500514	-0.00933925058138009	0.0958299755289645	0.0223724147492879
-0.0156132760007267	-0.0340552485430046	0.0734551427039037	0.070904870096905	0.0869586837270141	0.117915434647684	0.0223706084270064	0.0211524285533474	-0.0132726724679499	0.00817722848585672	-0.117487705452436	1	0.415456372460195	-0.0271877376528764	0.155218165657954	0.0233465715489559	0.00966238446250757	-0.105550133166774	-0.0946456157761964	0.0163290047155276	-0.00903021025241845	-0.0585828988657394	0.444871007777528	0.0906484136875461	0.0564712849063254	0.0356586869627445	0.0188411065230098	-0.0626797491742416	0.0239853796223708	0.041823963654412	-0.00338033998269525	0.106846554001507	-0.141316145740303	-0.0876029188216865	0.0572816429592586	-0.103988095690611	-0.0321339631730746	0.0675948125491828
0.00914257944239702	-0.0236479971571416	-0.0904275899324276	-0.14507119438792	-0.0113766420578786	-0.148196845599482	0.0340626627178635	-0.0456675447143277	-0.02823784627763	-0.0495719949054813	0.854502416356869	0.415456372460195	1	-0.0186757288230497	0.366006924558647	-0.079026221861294	-0.120087161876573	-0.0671989406015312	-0.112884831995666	0.0171570105015873	0.0610214655920837	-0.128334362724877	0.148533162261423	-0.0632177118833775	-0.0706271305041727	0.0548979467375793	0.116193690033954	-0.0430735470899547	-0.0792147301753783	-0.0529761671709679	-0.110004270515526	0.0102719630531163	-0.0708975483578501	-0.134085617710293	0.30412332618128	-0.0629474050816096	0.0709677965087901	0.0558489837748975
0.0208393107971213	-0.00329886100418583	0.0352544786941459	0.170072572895088	0.0430488607104861	0.157739128299812	0.218158072765612	0.257507086878999	0.246917349358631	0.32871901572688	-0.00486337197369755	-0.0271877376528764	-0.0186757288230497	1	0.70109917476582	0.186461555225084	0.162912706501168	-0.0110704906451846	0.0575682041880221	-0.0400719862842668	-0.091227994370298	0.102414912390611	-0.00920545832513445	0.0681775103892229	0.0455162350452117	0.0956242745939068	0.361841574336061	0.0709869630012606	0.185687917623294	0.134766971056239	-0.0029620852516647	0.0741073604533602	-0.0995279918613811	-0.0487128327646212	0.382499121986172	-0.100933744215445	-0.0894025876463891	0.105053618581211
-0.101212004115536	-0.124849546120645	0.126867782689264	0.0836773537352618	-0.0544292506025398	0.090082447888028	0.685393617364779	0.522197626592872	0.52366764335086	0.67948030877722	0.310950234441801	0.155218165657954	0.366006924558647	0.70109917476582	1	0.198798512345465	0.188397455078108	-0.0723402664829623	0.0109144582718003	-0.0278303133074085	0.00926296176839395	0.0666256010338858	0.111803559404785	0.00654940812602874	0.0446997242172599	0.170891511321756	0.224220034037792	0.102958062502134	0.197441633786622	0.148331837190771	-0.0727974329048213	0.235952765146912	-0.088382000615961	-0.0108088843021217	0.474731657349849	-0.190373154469369	-0.0390115686193323	0.105868947743435
-0.0334284630156611	-0.0586947422922994	0.0332211281661275	0.0768499978892773	0.00658550152944851	0.0728603432928564	0.189817231165931	0.0820190602039948	0.196558091954412	0.170850533362513	-0.0996096347042409	0.0233465715489559	-0.079026221861294	0.186461555225084	0.198798512345465	1	0.22257150067348	0.115879598190546	0.201119271591905	-0.0426826927700808	-0.0917015244563181	-0.00768855575049646	-0.0767708802467266	0.0417269192020324	-0.0483613625752222	0.0870620138403325	-0.0117633481051558	-0.0425027895965658	0.99993052180266	-0.0389512866784305	0.0713466451450199	-0.107550477190317	0.0446152232865866	0.116441238410378	0.061103001036399	0.046316537713034	-0.0339355336084783	0.00997043010731474
-0.133558798978869	-0.0914939271154329	0.22838687663708	0.0488624099775789	-0.0157712943831039	0.121014586665912	0.140589062270604	0.208365145982284	0.22302925743993	0.279021060166712	-0.136623558439126	0.00966238446250757	-0.120087161876573	0.162912706501168	0.188397455078108	0.22257150067348	1	-0.0612604714367155	0.359625417537868	-0.1795797871625	0.17522497986688	0.13603608379678	-0.107962237491692	-0.136808025031411	-0.0345366494685183	-0.0452352900348254	-0.0416631649607794	0.399513258507038	0.224565029009183	0.0920928082486585	0.0497216033656168	0.0525146805912144	0.0833264556060632	0.12648112448567	0.136959904778659	-0.0194342343600557	-0.0810119688378604	-0.0615827261795733
0.136669716026288	0.103985329459667	-0.0381531051838302	0.0100758094368349	-0.0578117301691821	-0.0318071394922264	-0.124599367748703	0.153207935468301	-0.157573124206456	0.0247604368719305	-0.0130888606754011	-0.105550133166774	-0.0671989406015312	-0.0110704906451846	-0.0723402664829623	0.115879598190546	-0.0612604714367155	1	0.909313405282447	0.232051164658018	0.15052132205321	-0.170149159248426	-0.191541711908373	-0.0862713679210589	0.0149626948194973	0.182382169501999	0.0260991906804469	-0.102289688368925	0.115905912566556	0.0278570909774274	0.0667449363444578	-0.16114946278042	0.46985452145211	0.34486262660878	0.312491937810382	0.544673329134692	0.302231340718319	-0.0482267032173857
0.0720860514965854	0.059067599933783	0.0595458013956856	0.0297898873700292	-0.0606204180274703	0.0207153807709873	-0.0578711741001817	0.230093206982272	-0.0543278763663422	0.139469823101471	-0.0691938237455002	-0.0946456157761964	-0.112884831995666	0.0575682041880221	0.0109144582718003	0.201119271591905	0.359625417537868	0.909313405282447	1	0.142067728781413	0.213765652331905	-0.10235162806525	-0.224072173715024	-0.137685583013985	-0.000410240048666495	0.151642079667824	0.00702973373540818	0.0709292713906391	0.201974963505573	0.0644352981428221	0.0831253605196377	-0.128757887901581	0.473983090673995	0.375125057223835	0.3492317854714	0.50108723604324	0.248768271279863	-0.0707583843465931
0.133891472709594	0.0686729546081059	-0.160041370778994	-0.10572938564573	-0.0848650418198517	-0.177460093426269	-0.0892177279935857	0.120476951739059	-0.0451107527414511	0.0636774836131355	0.0094063370798398	0.0163290047155276	0.0171570105015873	-0.0400719862842668	-0.0278303133074085	-0.0426826927700808	-0.1795797871625	0.232051164658018	0.142067728781413	1	-0.0125220267934759	-0.172691040671828	-0.105554658624923	-0.0153899153486086	0.451632407059121	0.0540735422414452	-0.0324552725121354	-0.144447497892774	-0.0448652713901705	0.379114137553328	0.019715548777309	-0.171086769140491	-0.0183347075269166	-0.0308424913704554	0.0056446738592106	0.11326148291702	0.144278916040379	0.046094694109889
0.206588437568069	0.230026529468079	0.151065075293299	-0.0569347411987836	-0.118034961294466	-0.0306008296914583	0.0593127351727641	0.00532400295297936	0.0401095173653585	0.0264341212692577	0.0717772979157567	-0.00903021025241845	0.0610214655920837	-0.091227994370298	0.00926296176839395	-0.0917015244563181	0.17522497986688	0.15052132205321	0.213765652331905	-0.0125220267934759	1	-0.056058379357871	-0.104957741349636	-0.100490568835602	0.243157220158561	0.0509119012268431	-0.0748634973285195	-0.0897591129024685	-0.0918814172936047	0.198699316558304	-0.00780764378642778	-0.0259805102121581	0.124343977333253	0.091392999689336	0.0995657476290651	0.234518127517145	0.100908215845312	-0.0908650567097083
-0.0360389068645675	0.00629481309632192	0.111958193096012	0.0333928935180059	-0.0725602607000135	0.0394071369787737	0.0511787412213289	0.00744060722363683	0.213903820279169	0.125497541450632	-0.106655044853461	-0.0585828988657394	-0.128334362724877	0.102414912390611	0.0666256010338858	-0.00768855575049646	0.13603608379678	-0.170149159248426	-0.10235162806525	-0.172691040671828	-0.056058379357871	1	-0.0350619934911779	0.0716662720768139	0.568824085420485	0.0190207525484084	-0.153108354600972	0.118142609683662	-0.00778721975313459	0.557311233103151	-0.0678052081107767	0.253260870117484	-0.187192584995456	-0.127455033985397	0.0940960318585366	-0.0557659489392703	-0.060336595259358	-0.0709592630082093
