"F_CITMLB"	"F_OTHER"	"F_JUICE"	"F_TOTAL"	"V_DRKGR"	"V_REDOR_TOMATO"	"V_REDOR_OTHER"	"V_REDOR_TOTAL"	"V_STARCHY_POTATO"	"V_STARCHY_OTHER"	"V_STARCHY_TOTAL"	"V_OTHER"	"V_TOTAL"	"V_LEGUMES"	"G_WHOLE"	"G_REFINED"	"G_TOTAL"	"PF_MEAT"	"PF_CUREDMEAT"	"PF_ORGAN"	"PF_POULT"	"PF_SEAFD_HI"	"PF_SEAFD_LOW"	"PF_MPS_TOTAL"	"PF_EGGS"	"PF_SOY"	"PF_NUTSDS"	"PF_LEGUMES"	"PF_TOTAL"	"D_MILK"	"D_YOGURT"	"D_CHEESE"	"D_TOTAL"	"OILS"	"SOLID_FATS"	"ADD_SUGARS"	"A_DRINKS"
1	0.0457724261228737	-0.0423551554302508	0.548709086453687	0.00377126203022096	-0.107054356323292	0.0708244486826155	-0.0497369770309283	-0.111218461773113	-0.0764259998711178	-0.126276161257074	-0.00944633456931256	-0.113654556461487	-0.0795813460531076	0.0207515457837242	0.0225221484728922	0.029541026931399	-0.096369559077433	0.0778431218726012	0.0251002001306568	-0.0688018489502187	-0.0342971706884375	-0.0830435560826382	-0.123740286341821	-0.132554681148337	0.000281308834642869	0.0680753101156552	-0.0795504877649032	-0.0887407547336363	0.00174648893320174	0.0588415567320706	0.0392408477957609	0.0361327396906978	-0.0455972996070318	0.101314704308798	0.106267006385352	0.136243817776045
0.0457724261228737	1	0.0240376639349337	0.763491292287777	0.101623996694368	0.013531590449313	0.0323571621936483	0.0315297336105422	-0.109369973896596	0.180160472947635	-0.0370541018129104	-0.0560934032979765	-0.00846376810913522	-0.0378778802591606	0.0732820066362949	0.0228028707545383	0.047206311422436	-0.11596982569264	0.0686360361330157	-0.0156167537454367	-0.0929585961814883	0.0217970773921287	0.0294659648039554	-0.0668009052371984	-0.0618906330315321	0.0920006113663803	-0.0583848387215685	-0.0387240339260176	-0.0841595045671543	0.252607319737371	0.249140604835973	-0.0858111001776986	0.149173649270545	-0.178116378767035	-0.249199948081591	-0.11934047001602	-0.0773626100095593
-0.0423551554302508	0.0240376639349337	1	0.386105998769018	0.0168261210722658	0.0875013039509883	-0.170026313071166	-0.0278716048864987	-0.12120382362431	0.0790706537666128	-0.0822107955848266	0.0449994172704199	-0.0457866316369933	-0.0855252588547048	-0.189730162163274	-0.119633063676077	-0.183223697666346	-0.110206083707911	-0.127827471016885	-0.055471639277199	-0.0961825654425594	-0.0630651581420101	0.0125000035066204	-0.168837003079775	0.0240816010547606	-0.0300896312053714	-0.0567670087122228	-0.084955384054849	-0.146932000282931	0.0830009312355218	-0.209870609417397	0.0306587067221405	0.0344716065021072	-0.203353186799465	-0.156884819137944	-0.157853991761906	0.0791380690987055
0.548709086453687	0.763491292287777	0.386105998769018	1	0.0827460244102973	-0.0128434902242048	-0.00521395069024965	-0.0143453782578088	-0.186368031669881	0.12174634616434	-0.126354761072492	-0.0283592165795269	-0.0845328219280405	-0.103416521996873	-0.00968761542698931	-0.0181683702628595	-0.0214967284932886	-0.178985402654404	0.0414970552647526	-0.0197406896299232	-0.142046095258454	-0.0269996649955236	-0.0177772102963103	-0.180592419208846	-0.106248349484567	0.0555188154897632	-0.028599864929945	-0.103794712455381	-0.166077642806654	0.217728922358331	0.13102659549345	-0.0297587735222739	0.141558322470917	-0.233761331590141	-0.189322490146256	-0.0923031936906429	0.0469594985660008
0.00377126203022096	0.101623996694368	0.0168261210722658	0.0827460244102973	1	0.13990934245397	0.0289993498619681	0.139283205117177	-0.12822362329251	0.0191967998692402	-0.10896610261326	0.0593252604854686	0.313744753132137	-0.165627199818939	0.0723005066357941	-0.0946884498595428	-0.0714030384930531	-0.000264532439321722	-0.109474672606411	-0.0945849674837152	0.0446962049414644	0.160584952593953	0.170386079396601	0.137565101135839	-0.0582742091661183	0.241990307430612	0.192399604802061	-0.165676238370988	0.182158489401607	0.0770681483901803	0.0866416256598134	-0.0577444504119177	0.0498381270796257	0.184510550173397	-0.11121273438746	-0.138885943229083	0.158500935944796
-0.107054356323292	0.013531590449313	0.0875013039509883	-0.0128434902242048	0.13990934245397	1	-0.120859691443216	0.79501195333274	-0.107158915210598	0.0701239302472871	-0.0726106787240668	0.252276577354745	0.365887132402733	-0.0217266033654563	-0.024728194194161	0.351823910304942	0.346016537119436	0.220674018223751	-0.0267257106433159	-0.105674134854805	-0.0147315491177674	0.11385346158662	0.000781484561252568	0.116268902331187	0.219488075080328	-0.0779093276712741	0.168920649743501	-0.021794487731655	0.199742039959295	-0.051702722863057	-0.112735501334148	0.33335861586217	0.174124161096501	0.196574550304367	0.172114406543344	-0.0680164579901502	0.249581398624969
0.0708244486826155	0.0323571621936483	-0.170026313071166	-0.00521395069024965	0.0289993498619681	-0.120859691443216	1	0.506062289385166	-0.0426900983442654	-0.0340913561781376	-0.0500927678293732	0.1040612858038	0.186252773189817	0.0519652112108799	-0.0367447160247446	0.13288822571208	0.121626360275187	-0.146626278363238	0.161086407202573	0.253339895152628	0.0744416840352278	-0.0172281683259182	-0.0112347679657914	0.0281189565129265	0.128659543437255	0.0167715891602975	0.0265732826450594	0.0514489604741091	0.0579014024689378	0.0385200861085515	0.0203217998464131	-0.107535930070143	-0.0332007626331391	0.20895926000621	0.060940885954311	0.0726399990886335	0.0781743224921065
-0.0497369770309283	0.0315297336105422	-0.0278716048864987	-0.0143453782578088	0.139283205117177	0.79501195333274	0.506062289385166	1	-0.11919351928641	0.0400959903535584	-0.0936993016130378	0.282783618217124	0.431720987638092	0.0128770381192751	-0.0439391991355547	0.386892287716925	0.374964634346572	0.102136781301686	0.0752145190551252	0.0629925438117882	0.0326895730002104	0.0883957380619881	-0.00618625990546007	0.118204844088459	0.269326136525023	-0.0574441030166056	0.163007641032334	0.0125025887204175	0.208931074806006	-0.0213841502572444	-0.0855339450990495	0.223931667865054	0.131002479893074	0.29848635503725	0.186783708396022	-0.0147088376287113	0.264623040024873
-0.111218461773113	-0.109369973896596	-0.12120382362431	-0.186368031669881	-0.12822362329251	-0.107158915210598	-0.0426900983442654	-0.11919351928641	1	0.116998161884718	0.940824827607596	0.0076859393883383	0.623521730316916	-0.0907931006504252	-0.0380701603024135	-0.0893605034270182	-0.102561482958974	0.151501244861397	0.0824671388284144	0.00988440008431373	-0.00412435279967152	-0.0934154064369938	-0.130516973813153	-0.00777110633485057	-0.0695463392617345	0.0178064198975811	-0.106440021813283	-0.0912099622256935	-0.0646100616170252	-0.0806756870301932	-0.00825347727101097	-0.0411226794250853	-0.0660778462995887	0.294576212595146	0.192872826655229	0.297170447842628	-0.111808430573901
-0.0764259998711178	0.180160472947635	0.0790706537666128	0.12174634616434	0.0191967998692402	0.0701239302472871	-0.0340913561781376	0.0400959903535584	0.116998161884718	1	0.446640564107878	0.0382649518272479	0.369136894577677	0.0663586097731687	-0.102548749795606	0.0594429245277084	0.0259102144470833	0.00369256936279105	-0.116338715927172	-0.0240789871290364	0.0135262050179609	-0.0576230030245408	-0.0533561891841433	-0.0800004030962916	0.0629073743631198	-0.0825316823757869	-0.0655013412689475	0.0656794828117976	-0.0784673854395882	0.127858823317098	-0.0109121032727381	-0.0914261973473664	0.0202471621375438	-0.0380439543371575	-0.165313250866806	-0.145821951038675	-0.1293311667065
-0.126276161257074	-0.0370541018129104	-0.0822107955848266	-0.126354761072492	-0.10896610261326	-0.0726106787240668	-0.0500927678293732	-0.0936993016130378	0.940824827607596	0.446640564107878	1	0.0199816794949392	0.687694296409139	-0.059151570221069	-0.0692908463873842	-0.0602208288448388	-0.0835561969301256	0.137747625098527	0.034595651879683	0.000688226097459484	0.000900006849388922	-0.10382110034231	-0.135789936005572	-0.0343000796693981	-0.0411880356895102	-0.0121210329456214	-0.118243365233995	-0.0597588642583605	-0.0849832147607583	-0.0290506466594254	-0.0111591753861498	-0.0682454385696232	-0.0526205035033308	0.252401931015594	0.117348303145434	0.217961257237797	-0.144860856162087
-0.00944633456931256	-0.0560934032979765	0.0449994172704199	-0.0283592165795269	0.0593252604854686	0.252276577354745	0.1040612858038	0.282783618217124	0.0076859393883383	0.0382649518272479	0.0199816794949392	1	0.559955925154551	0.0203638728937928	0.129495385079921	0.0928861528319312	0.13636412996427	0.0136585334642093	-0.0639059117240442	-0.082233455433834	-0.0425037195525967	-0.0133481200309901	-0.0496480104603462	-0.0798452327079941	0.0892476431115201	0.0129297490613852	0.148198963388559	0.0206855172155675	0.021939973584127	-0.0792337602184706	0.158958133935493	0.133879505085421	0.0800537090911732	0.203869292567067	0.0812761797053633	-0.033926269158147	0.0574351555580646
-0.113654556461487	-0.00846376810913522	-0.0457866316369933	-0.0845328219280405	0.313744753132137	0.365887132402733	0.186252773189817	0.431720987638092	0.623521730316916	0.369136894577677	0.687694296409139	0.559955925154551	1	-0.0844751859465824	0.0128164349569798	0.0940738245424679	0.0989500062162502	0.142692885671715	-0.0119314157283413	-0.044401213156199	0.00770827285591695	-0.00174770146844969	-0.0697288580135755	0.0239551750766725	0.0791041703143161	0.0554264281896117	0.0924089471409895	-0.084930420057632	0.0748198101873605	-0.0381110910345603	0.0595750024839844	0.063157169240154	0.0552201582918674	0.435568045214151	0.149159859285994	0.0981285562339641	0.0564843943738181
-0.0795813460531076	-0.0378778802591606	-0.0855252588547048	-0.103416521996873	-0.165627199818939	-0.0217266033654563	0.0519652112108799	0.0128770381192751	-0.0907931006504252	0.0663586097731687	-0.059151570221069	0.0203638728937928	-0.0844751859465824	1	-0.0124588863483304	0.193189877602433	0.190371476824509	0.0496762903373113	-0.124548852779045	-0.0688586231844676	-0.176123610835908	-0.0493923879045721	-0.107530332095317	-0.212508879105662	0.045758206313317	-0.0157922291747294	0.0712438927199767	0.999977182702148	-0.119703706993351	0.0356341406191897	-0.0611849584881393	0.0424841090050972	0.0440905605868032	0.105298946227418	-0.119715015270528	-0.0286719505798876	-0.0298387880171589
0.0207515457837242	0.0732820066362949	-0.189730162163274	-0.00968761542698931	0.0723005066357941	-0.024728194194161	-0.0367447160247446	-0.0439391991355547	-0.0380701603024135	-0.102548749795606	-0.0692908463873842	0.129495385079921	0.0128164349569798	-0.0124588863483304	1	-0.184678329083418	0.144981235209617	0.00603387148101942	-0.120448975525091	-0.0477298582908568	-0.125039558574156	0.146951618352582	-0.0242184327194513	-0.0940447118956576	-0.0957923668885615	0.230873397028587	0.110588648638963	-0.0122813359619481	-0.0337992574280007	0.270393473953865	0.296990899783206	-0.0209932638806832	0.213789376160322	0.115096428036778	-0.0598771129571207	-0.138930834492012	0.139569393974203
0.0225221484728922	0.0228028707545383	-0.119633063676077	-0.0181683702628595	-0.0946884498595428	0.351823910304942	0.13288822571208	0.386892287716925	-0.0893605034270182	0.0594429245277084	-0.0602208288448388	0.0928861528319312	0.0940738245424679	0.193189877602433	-0.184678329083418	1	0.945640271672781	0.169882995404468	0.0841759852470066	-0.0282807234173541	0.0633582157247118	-0.00841485087563508	-0.0245951442260173	0.13235542020298	0.373566466918158	-0.150507131729775	0.0740838097766732	0.193561413903038	0.198376458715467	-0.00396878741851805	-0.0432320030825418	0.397985545039158	0.266907364217558	0.322944109912233	0.392236097251431	0.208646542068637	-0.0451249833076901
0.029541026931399	0.047206311422436	-0.183223697666346	-0.0214967284932886	-0.0714030384930531	0.346016537119436	0.121626360275187	0.374964634346572	-0.102561482958974	0.0259102144470833	-0.0835561969301256	0.13636412996427	0.0989500062162502	0.190371476824509	0.144981235209617	0.945640271672781	1	0.173026610163318	0.0448869611758982	-0.0442657778872849	0.0224095867120251	0.0401555705236723	-0.0327752337059969	0.102129020839405	0.344390297771198	-0.0751257931706681	0.111178482041012	0.190804274122048	0.188531409364958	0.0854793545600953	0.0547523116752549	0.393725745345507	0.339453671597639	0.363210619877189	0.375070564646454	0.164082117231984	0.000754763544842574
-0.096369559077433	-0.11596982569264	-0.110206083707911	-0.178985402654404	-0.000264532439321722	0.220674018223751	-0.146626278363238	0.102136781301686	0.151501244861397	0.00369256936279105	0.137747625098527	0.0136585334642093	0.142692885671715	0.0496762903373113	0.00603387148101942	0.169882995404468	0.173026610163318	1	-0.0882727611329303	-0.068551109439559	-0.0735479561764418	0.0687476577309079	-0.0963838730044474	0.36483736818926	-0.0971336242928554	-0.0228225531388355	-0.0432641702032055	0.0499291755029743	0.234426659057677	0.0566975384519826	-0.0425511582696431	0.062900389289649	0.0611995630868327	0.0183115287985062	0.0918185979390769	0.145131028388593	-0.0608717126660282
0.0778431218726012	0.0686360361330157	-0.127827471016885	0.0414970552647526	-0.109474672606411	-0.0267257106433159	0.161086407202573	0.0752145190551252	0.0824671388284144	-0.116338715927172	0.034595651879683	-0.0639059117240442	-0.0119314157283413	-0.124548852779045	-0.120448975525091	0.0841759852470066	0.0448869611758982	-0.0882727611329303	1	0.102097723842143	0.0114261182917071	-0.127425889843854	-0.115872738556454	0.205332032794325	0.23095743744017	-0.0578280499272012	0.0076085290013363	-0.124365183070982	0.19957017998014	0.0615874945766907	0.0195374075529118	0.085585022764146	0.0989690236279207	0.0115982026996138	0.397546916590278	0.403274771050988	0.0506963294915175
0.0251002001306568	-0.0156167537454367	-0.055471639277199	-0.0197406896299232	-0.0945849674837152	-0.105674134854805	0.253339895152628	0.0629925438117882	0.00988440008431373	-0.0240789871290364	0.000688226097459484	-0.082233455433834	-0.044401213156199	-0.0688586231844676	-0.0477298582908568	-0.0282807234173541	-0.0442657778872849	-0.068551109439559	0.102097723842143	1	-0.0265736579681633	-0.0245115156531327	-0.0597207418918088	-0.0232667389417746	0.0150962694801975	-0.0391132807805291	-0.019529391057034	-0.0688074922218421	-0.0241253082482487	-0.0631691567150761	0.110661311673443	-0.0877716198953541	-0.0879809722193052	-0.0363940136752179	-0.0352871953151694	0.0623895928497535	0.17565748698183
-0.0688018489502187	-0.0929585961814883	-0.0961825654425594	-0.142046095258454	0.0446962049414644	-0.0147315491177674	0.0744416840352278	0.0326895730002104	-0.00412435279967152	0.0135262050179609	0.000900006849388922	-0.0425037195525967	0.00770827285591695	-0.176123610835908	-0.125039558574156	0.0633582157247118	0.0224095867120251	-0.0735479561764418	0.0114261182917071	-0.0265736579681633	1	0.0776039855175042	-0.130067851447101	0.530569521727809	0.0869993441009843	-0.0277049480065165	0.0633811130791348	-0.175514456879715	0.439738321477273	-0.0879494932644273	-0.0598707974889714	-0.103430256577718	-0.139044042093107	0.195635873619818	0.152712554548621	0.147723274077104	-0.115869601075988
-0.0342971706884375	0.0217970773921287	-0.0630651581420101	-0.0269996649955236	0.160584952593953	0.11385346158662	-0.0172281683259182	0.0883957380619881	-0.0934154064369938	-0.0576230030245408	-0.10382110034231	-0.0133481200309901	-0.00174770146844969	-0.0493923879045721	0.146951618352582	-0.00841485087563508	0.0401555705236723	0.0687476577309079	-0.127425889843854	-0.0245115156531327	0.0776039855175042	1	0.138617805610271	0.394476036863105	0.153597872444112	-0.0414659863429948	0.377447290091098	-0.0493248123242279	0.485961314250064	-0.0772083916510401	-0.050113383959077	-0.144922466469029	-0.165736483647768	0.211932054333257	-0.132465848298726	-0.0394818124689792	-0.0182587494693473
