"F_CITMLB"	"F_OTHER"	"F_JUICE"	"F_TOTAL"	"V_DRKGR"	"V_REDOR_TOMATO"	"V_REDOR_OTHER"	"V_REDOR_TOTAL"	"V_STARCHY_POTATO"	"V_STARCHY_OTHER"	"V_STARCHY_TOTAL"	"V_OTHER"	"V_TOTAL"	"V_LEGUMES"	"G_WHOLE"	"G_REFINED"	"G_TOTAL"	"PF_MEAT"	"PF_CUREDMEAT"	"PF_ORGAN"	"PF_POULT"	"PF_SEAFD_HI"	"PF_SEAFD_LOW"	"PF_MPS_TOTAL"	"PF_EGGS"	"PF_SOY"	"PF_NUTSDS"	"PF_LEGUMES"	"PF_TOTAL"	"D_MILK"	"D_YOGURT"	"D_CHEESE"	"D_TOTAL"	"OILS"	"SOLID_FATS"	"ADD_SUGARS"	"A_DRINKS"
1	0.188617273884619	0.00514220463170068	0.563667592895289	0.19281277263293	-0.136998381982952	0.14524221437457	-0.0374280224209327	-0.16540139929914	-0.0343591761375078	-0.167280455488118	0.0743078720422298	-0.0274677741448948	0.00612609673583463	-0.103222345593099	-0.0143494516774626	-0.0551318228359355	0.0625847488825541	-0.173148562330076	0.00340576508354808	-0.0885296098594523	0.0120009122554788	-0.0843631530249173	-0.128427260666163	-0.0994680166653665	0.109492646570633	0.10597252114034	0.00605045868203665	-0.0881739513100412	0.0449295570776771	0.0399964876298783	-0.0268979393060956	0.0199298111199255	-0.0120059602674061	-0.0922317267292402	-0.125938205214065	-0.0807719775277757
0.188617273884619	1	-0.00173047394277254	0.72115085347555	0.467956818392295	0.0459071785146003	-0.00329747675605057	0.0391811609574871	-0.0419504261467229	0.108694189111961	0.00472885902828595	0.128246182820636	0.175740912156526	-0.0114214437343557	0.109737956930426	-0.120784597036099	-0.0715214274341145	-0.0918159240099058	-0.0247857144207103	-0.0562346814280533	-0.0236777830754076	-0.0242957243407143	-0.0792996775858409	-0.142801825078199	-0.0905595186471133	0.0392614062548176	0.181387622180128	-0.0129981632301151	-0.0706504810295305	0.0850917492323404	0.15511840497019	0.0266355942570528	0.109000265584522	0.0535609811244891	-0.105445472637927	-0.16159840220864	-0.187166564951812
0.00514220463170068	-0.00173047394277254	1	0.53997574195685	-0.013882702762729	0.167039611533821	-0.097893544848332	0.092134506902541	0.120817914292916	-0.0755948727134227	0.0817484078855621	0.101254849987049	0.131988807310203	-0.0228834352777098	-0.051354172888922	0.127287288311445	0.101161167611732	-0.0155442740710389	-0.0232699035794553	-0.0466350234903217	0.0133847753698348	-0.0445895848170077	0.0296919504962988	-0.00837196902806812	0.0792188989413882	-0.0286541941980416	0.125470620926994	-0.0220101943208171	0.0614532418130761	-0.0716735221093177	-0.0624988453132481	0.118102523058143	0.0309382929471543	0.108454290956816	0.0825236251909882	0.111286368771532	0.0555580595411856
0.563667592895289	0.72115085347555	0.53997574195685	1	0.376462967067657	0.0590100685504705	0.00910588176640421	0.0581992594990987	-0.0345456950942302	0.0135956130740336	-0.0265953682245288	0.169232727180012	0.171324360950836	-0.0169308209922227	-0.0030011033718084	-0.0149185320266041	-0.0154746314909387	-0.039487763381154	-0.104625625428733	-0.0595631963180385	-0.0469041390885853	-0.0342663516318102	-0.0718264348160779	-0.152319575538615	-0.0589874320581196	0.057866414912261	0.230183219790863	-0.017501171653295	-0.0508640226036751	0.0355420885177621	0.0830618194211578	0.0688114626519714	0.0951001285643976	0.0873766847419035	-0.0635326325617722	-0.0987609584729592	-0.125237278735162
0.19281277263293	0.467956818392295	-0.013882702762729	0.376462967067657	1	0.0648217468250514	0.125281593878063	0.131614655356308	-0.0855644254467208	-0.0326873212489533	-0.092526064730823	0.234185609225959	0.308069865759505	-0.0117546916405652	0.068523124592569	-0.0546405443023898	-0.0247816245089472	-0.104776620486789	0.0355951891264893	-0.0394806241334644	-0.0517652116148438	0.135340913332582	-0.0202970189853972	-0.0801851772585432	-0.0213313707372392	0.0541061520923445	0.120817432982142	-0.0139195761120373	-0.0236932342554925	0.00868128129495085	0.132561751378488	-0.0165135487340054	0.0373028350475223	0.029896535848068	-0.145785434731755	-0.0904853792678894	0.029945420022723
-0.136998381982952	0.0459071785146003	0.167039611533821	0.0590100685504705	0.0648217468250514	1	-0.13969901951671	0.813638266504363	-0.0243740325625468	0.0130109081221772	-0.0173916449071753	0.150959393584557	0.338606804349049	0.0766730091586542	0.107508271181427	0.315826959192752	0.345239090143087	0.082694705263934	0.114157784403443	0.0174280280037803	-0.106977101337996	-0.0750031572290152	0.113924100976126	0.0944439712122223	0.275778370619909	-0.0652028103622252	-0.0394603001082893	0.076220849905724	0.126268022370583	-0.0647102166047445	-0.0533366437925186	0.250364593742015	0.130787657685369	0.153101560260359	0.109097357805459	0.0780099455353454	-0.13023143379712
0.14524221437457	-0.00329747675605057	-0.097893544848332	0.00910588176640421	0.125281593878063	-0.13969901951671	1	0.4620060683705	-0.0848651731081813	0.167531910115016	-0.0114613943845559	0.288855602571269	0.327816869493808	0.110940988392224	0.13286810884624	0.0123025087298219	0.0650655041299989	0.00269797141455892	-0.226172996312322	-0.0507995280165686	0.316740264877306	-0.0703159304359893	-0.100435893170798	0.0225152249635225	-0.155921093849586	0.166162970117502	0.0585863932974605	0.111489110642314	0.0186179443088531	0.139115872948646	0.182063439661304	-0.17506304579778	-0.0118041202843059	0.0789378664071426	-0.17247151169895	-0.121419101173722	0.0556406936646014
-0.0374280224209327	0.0391811609574871	0.092134506902541	0.0581992594990987	0.131614655356308	0.813638266504363	0.4620060683705	1	-0.0716576261891239	0.110016159796553	-0.0223063086605045	0.304803681779616	0.495747167841736	0.133809569118817	0.174301511912779	0.290096602098	0.347418535227075	0.075650362546492	-0.0305461735179723	-0.0142162872919665	0.090152276023441	-0.108461807284941	0.0430684045358947	0.0978089862421973	0.155457771949401	0.0391595486948481	-0.000945235348096201	0.133726406726164	0.124024296975114	0.0237206143722576	0.0591232187240494	0.121456887051855	0.110210680347583	0.18347357807003	-0.00354890303804535	-0.0014182996321399	-0.0839747768388034
-0.16540139929914	-0.0419504261467229	0.120817914292916	-0.0345456950942302	-0.0855644254467208	-0.0243740325625468	-0.0848651731081813	-0.0716576261891239	1	-0.0300018060678555	0.915877427077636	0.0269547433231031	0.499884282603156	-0.13947795328455	-0.0236645916459378	-0.144170406796958	-0.147403400512222	-0.0345103531197731	0.205039490908136	-0.0434699676132908	0.0513267454741313	-0.0486652542798005	-0.033760274192701	0.0639923625540269	0.193538042244545	0.0108749447130355	-0.053541700537783	-0.138556715402402	0.0782662358048977	-0.0123025173545266	0.0436941139486617	-0.0457183227776391	-0.0316000534892738	0.242508611376923	0.159964284776734	0.00566314335935891	-0.0458287676066978
-0.0343591761375078	0.108694189111961	-0.0755948727134227	0.0135956130740336	-0.0326873212489533	0.0130109081221772	0.167531910115016	0.110016159796553	-0.0300018060678555	1	0.373799320464453	0.128479931538064	0.316348849401119	0.124655865203037	-0.02483938659255	-0.00650873608040738	-0.0161899197442583	0.0250903853597815	-0.059994616408571	0.151319845873581	-0.0968121370655111	-0.0436154624845099	0.00316423925341227	-0.0595944585820872	-0.079829190635324	-0.0261713699501872	-0.0134525638314728	0.126863075609633	-0.0783299106702223	0.0834585306724894	-0.0346661704302194	-0.184042402337443	-0.0793990885941078	0.0738371733175478	-0.107370047415097	-0.153921885958477	-0.0153858346755804
